,DBR,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA
2020-01-15,6.0642,19.1688,45.0113,24.7244,35.66540000000001,35.4155,42.4859,56.0814,63.3676,47.5823,47.8102,28.7244,39.0428,47.9148,83.6596,90.1118,28.4924,27.9344,26.9381,23.2083,59.2073,33.4079,42.0686,64.4669,49.4855,34.0394,47.2272,49.5594,34.8433,50.5993
2020-01-16,6.0725,19.1505,45.3966,24.5439,35.5469,35.1159,42.2875,57.14600000000001,63.3725,47.5163,47.4421,29.0482,39.194,47.918,83.662,88.9737,28.3222,27.9118,26.6525,23.3309,59.21039999999999,33.4353,41.2672,63.988,47.0356,32.1558,45.3893,49.5698,34.6043,50.3006
2020-01-17,6.0725,19.1413,44.8588,24.2801,35.477,34.67140000000001,41.2921,55.5763,62.8137,47.4873,46.1155,28.7867,38.4534,47.9156,83.66290000000001,86.1481,28.1158,27.7847,26.31940000000001,22.8704,59.2121,32.7039,40.1918,63.66379999999999,46.2798,31.6154,43.9691,49.5508,34.5424,50.1039
2020-01-20,5.9046,19.1363,44.9701,23.9692,35.4589,35.7828,41.5833,55.9829,62.69759999999999,47.5014,46.1525,28.5618,38.8026,47.9532,83.7079,85.9704,27.887,27.5042,25.8937,22.7579,59.263,31.7322,40.07830000000001,63.4673,46.1503,31.9876,43.6508,49.6156,34.3437,50.0696
2020-01-21,5.9018,19.7633,45.1764,25.2235,35.9966,36.2914,42.4798,56.61280000000001,63.21170000000001,47.47300000000001,47.8065,29.1244,39.6671,47.9146,83.6607,86.53589999999998,28.4809,27.0569,26.7985,23.8308,59.2421,31.5945,40.1854,63.313,46.34820000000001,31.3843,42.7705,49.5887,34.1416,49.9024
2020-01-22,5.8929,19.951,45.4236,25.5805,36.116,36.6318,42.3813,56.84980000000001,63.404,47.4703,48.1643,29.1293,39.462,47.9152,83.6604,88.35390000000001,28.698,27.0596,27.1441,22.5748,59.2241,31.7636,39.3618,63.2228,45.8521,31.1748,42.5133,49.5878,34.3459,50.109
2020-01-23,5.8927,20.0445,45.4253,25.0944,36.1717,36.0871,42.4492,56.44139999999999,63.4543,47.4734,48.2474,29.2146,39.7411,47.91819999999999,83.66250000000001,86.70779999999999,28.4828,27.2258,26.9835,23.9521,59.22150000000001,31.743,39.8743,63.1465,46.35979999999999,31.5532,43.4413,49.56,34.2053,50.1018
2020-01-24,5.889200000000001,20.2171,45.7679,25.0997,36.1919,36.15730000000001,42.3782,56.66179999999999,63.9102,47.4777,48.3142,29.6007,40.1316,47.9211,83.665,86.1106,28.4965,27.4821,26.6578,22.8741,59.2204,31.6934,40.27679999999999,63.1071,46.9131,32.0629,44.3333,49.575,34.3736,50.13029999999999
2020-01-27,5.892399999999999,20.8069,45.9632,26.7271,36.2203,37.0441,44.00239999999999,58.7306,63.5683,47.5046,52.0924,30.0415,40.5414,47.9589,83.71079999999999,84.4795,29.7887,27.4751,27.8057,23.0447,59.2804,32.77630000000001,45.4418,63.08990000000001,51.2835,34.8646,49.7987,49.6532,34.7073,50.8193
2020-01-28,5.883699999999999,20.7242,46.2658,26.7934,36.2159,37.6723,43.8664,58.5399,64.4821,47.4873,53.3004,30.6493,41.23179999999999,47.9293,83.6643,83.0158,29.5229,26.7231,27.8098,22.8619,59.2236,35.5048,43.607,63.0579,50.29600000000001,34.1901,48.6016,49.6014,34.8972,50.8904
2020-01-29,5.9045,20.431,45.9313,25.6024,36.21339999999999,36.3822,43.4072,58.3264,63.1979,47.5026,51.6204,31.1385,41.0898,47.8567,83.66550000000001,80.50619999999999,27.9151,26.7245,26.7295,23.2094,59.23109999999999,34.9932,42.3564,63.03440000000001,48.9402,32.986,47.445,49.5521,34.7814,50.4061
2020-01-30,5.8949,20.9132,45.2524,26.0937,36.1977,36.6696,44.53129999999999,54.1235,63.12560000000001,47.4763,52.5192,31.0745,41.6832,47.89960000000001,83.663,77.56960000000001,27.7991,27.6063,27.3759,24.3378,59.2178,33.8909,42.9187,63.04340000000001,49.6229,33.3988,48.0583,49.5943,35.0903,51.14190000000001
2020-01-31,5.895,21.0289,44.7398,26.0736,36.20379999999999,36.9915,44.9239,53.75529999999999,63.7191,47.4735,53.3094,31.9065,40.89810000000001,47.9141,83.6614,75.5383,27.7173,27.5592,26.7353,24.4611,59.2167,34.1954,43.0282,63.0293,49.47329999999999,33.5289,48.00190000000001,49.5763,34.9644,49.9592
2020-02-03,5.8994,21.0863,45.1027,26.1514,35.6194,37.6211,44.3943,54.84819999999999,63.5924,47.5028,56.5527,32.185,41.0887,47.95490000000001,83.7116,75.42999999999999,28.1935,26.5531,27.0204,22.9594,59.27220000000001,34.72300000000001,43.1432,63.0384,49.5997,33.9171,48.1587,49.6474,35.1317,50.32230000000001
2020-02-04,5.8895,20.6114,45.0163,25.3244,35.4567,35.6508,43.1781,50.4934,62.72370000000001,47.4712,52.73090000000001,31.9338,39.78899999999999,47.9127,83.6593,70.4395,27.5211,26.891,25.7223,23.5384,59.21380000000001,34.5858,41.0134,63.0177,47.6559,32.5506,46.7605,49.556,34.855,50.841
2020-02-05,5.901199999999999,20.1222,43.7527,23.7146,35.3899,33.9097,41.77509999999999,47.8574,61.95929999999999,47.4566,47.8754,30.3137,39.22819999999999,47.9032,83.6552,58.88209999999999,26.2812,26.3866,24.6345,21.6605,59.2089,33.139,38.8587,63.03060000000001,45.613,30.8504,44.50810000000001,49.5382,34.7321,50.7973
2020-02-06,5.867100000000001,20.255,42.7499,22.5775,35.3561,33.5368,40.5255,46.34690000000001,61.5977,47.1656,44.2263,28.9766,38.039,47.90309999999999,83.6525,56.0457,25.982,25.3812,23.6155,22.4029,59.20530000000001,31.4055,38.2573,63.0354,45.2527,30.3494,44.0805,49.5498,34.75830000000001,50.37210000000001
2020-02-07,5.869,20.6989,42.886,25.3221,35.3513,33.6081,44.2786,48.41200000000001,61.7238,46.8348,44.99809999999999,28.8928,38.743,47.9053,83.6544,57.4817,26.0734,26.3866,25.8259,21.0212,59.2102,30.763,38.5173,63.0594,45.4099,30.4741,44.0613,49.5613,34.39810000000001,49.3252
2020-02-10,5.8647,20.9205,43.41229999999999,26.2389,35.3769,34.5839,45.1295,49.3738,62.70059999999999,46.5365,47.8007,29.5305,39.44119999999999,47.956,83.7067,61.2723,26.6944,25.3799,26.1644,22.1892,59.2621,30.7588,38.1917,63.09590000000001,45.2028,30.8001,43.7435,49.6499,34.3467,49.7148
2020-02-11,5.860900000000001,21.0316,43.26799999999999,25.3362,35.354,34.7764,45.09990000000001,47.6198,62.1547,46.4004,45.7993,29.6142,39.03080000000001,47.9126,83.65740000000001,60.765,27.5813,25.4865,25.8571,21.3144,59.2067,30.5912,37.5569,65.4363,44.1041,29.726,42.7001,49.5772,34.34209999999999,49.3698
2020-02-12,5.825,20.4575,41.8365,24.5185,35.3512,32.9754,42.2713,46.0444,61.61640000000001,46.0739,42.2959,28.8694,38.27979999999999,47.91,83.65849999999999,56.8769,26.7704,25.7257,24.7196,22.1425,59.2083,30.1201,37.0535,66.2256,43.8244,29.6581,42.43130000000001,49.5566,34.20809999999999,48.6785
2020-02-13,5.8071,20.548,42.26180000000001,25.0195,35.3489,33.3774,43.1194,46.8406,61.8066,45.9668,43.248,28.5822,38.6232,47.9047,83.6564,58.5344,26.982,25.7166,25.3359,21.7541,59.2067,29.6002,37.5803,67.5163,44.0372,29.6863,42.57689999999999,49.54110000000001,34.191,49.1642
2020-02-14,5.8028,20.0896,41.991,24.9277,35.3528,32.0947,43.0241,45.7542,62.39700000000001,45.8889,42.9936,28.5916,38.788,47.9088,83.656,61.9356,27.1501,25.7197,25.2645,22.1577,59.2063,29.4253,36.7525,68.3994,43.1802,28.6494,41.5471,49.5719,34.207,49.2374
2020-02-17,5.8386,19.986,41.7707,25.1873,35.3748,32.2656,42.9917,46.4156,61.93060000000001,45.8886,41.9511,28.5282,40.49569999999999,47.9522,83.707,60.9779,26.8696,24.5411,25.7192,22.0285,59.26319999999999,29.6227,37.8849,69.0,43.4213,29.2933,42.1067,49.6339,34.3197,49.3594
2020-02-18,5.835999999999999,19.8086,41.155,25.3207,35.3501,31.9649,42.39859999999999,46.9357,62.01019999999999,45.8445,42.55029999999999,28.3391,39.9978,47.9075,83.6553,61.871,26.7616,24.5435,25.3856,21.8612,59.2055,29.5658,38.0566,69.3582,42.9307,29.7345,41.8549,49.5658,34.3117,49.4026
2020-02-19,6.0797,19.8457,40.1116,24.8866,35.3501,31.7662,42.47070000000001,46.5494,62.51589999999999,45.83580000000001,42.1727,28.3857,42.66,47.9066,83.65579999999999,60.93989999999999,26.8602,24.5426,25.2239,21.9447,59.2062,30.3343,37.687,69.6294,43.4955,30.4116,42.216,49.5825,34.1796,48.91419999999999
2020-02-20,5.839499999999999,20.1159,39.61519999999999,25.3499,35.3464,32.4359,43.1083,46.9556,62.0649,45.8328,42.7357,27.7151,39.9836,47.9068,83.65589999999999,61.087,26.8578,24.5466,25.3222,21.8938,59.20650000000001,30.5964,38.2587,69.7833,44.5856,30.2227,43.32919999999999,49.5599,33.8635,47.7515
2020-02-21,5.794,20.88,39.80970000000001,25.8431,35.3518,32.9478,43.95200000000001,48.41459999999999,62.5116,45.83239999999999,43.4357,27.821,41.2898,47.90779999999999,83.65569999999998,61.70059999999999,27.2556,25.7602,25.6432,22.0752,59.2063,31.327,39.687,69.9057,46.451,31.2633,44.5123,49.57300000000001,33.7179,48.3695
2020-02-24,5.777799999999999,22.0166,41.8799,28.394,35.3677,35.4781,46.16849999999999,51.356,63.4002,45.86360000000001,47.9799,28.4,44.4537,47.9463,83.7045,69.174,28.6762,26.5458,27.8301,22.1888,59.26129999999999,32.7652,46.3447,69.99380000000001,51.8441,35.6887,49.8561,49.6427,33.64830000000001,48.4164
2020-02-25,5.9974,23.3399,43.9102,30.2352,36.55799999999999,38.7895,51.443,55.8476,65.6046,45.84059999999999,52.47300000000001,29.7186,47.9148,47.9136,83.65740000000001,75.6247,31.6469,26.5422,30.1395,24.3445,59.20800000000001,36.3746,47.9696,70.04050000000001,52.78579999999999,37.9591,51.7602,49.6024,34.1359,49.8719
2020-02-26,6.0019,23.7498,45.7522,31.7428,37.22689999999999,41.0386,54.15180000000001,59.0191,65.5115,44.1861,56.2163,30.9873,49.1328,47.9142,83.65920000000001,77.0308,32.7782,26.7971,31.3433,25.4903,59.21769999999999,41.21589999999999,51.2705,70.0505,56.98410000000001,40.1193,55.9588,50.8944,34.5265,50.77339999999999
2020-02-27,6.1221,25.9662,50.078,34.4215,37.4658,43.5979,57.2711,66.69659999999999,64.78359999999999,44.9372,60.6442,31.7092,54.6649,47.9092,83.6573,89.8529,33.6156,27.3454,33.6225,26.7104,59.2117,44.1843,63.24930000000001,70.06519999999999,68.59349999999999,48.43959999999999,68.4759,51.6451,35.1399,51.67749999999999
2020-02-28,6.3386,26.3201,50.95849999999999,36.8341,36.8966,49.79960000000001,67.0729,71.1924,68.293,45.334,68.80780000000001,34.8298,63.43680000000001,47.9196,83.65910000000001,105.0389,39.2968,29.6291,38.9405,29.2254,59.2144,49.7796,68.1339,70.0536,75.53599999999999,54.59460000000001,72.3868,53.60550000000001,36.6459,53.86640000000001
2020-03-02,7.052300000000001,27.7533,56.8902,40.28570000000001,37.55759999999999,53.1701,72.8796,75.6641,67.6295,48.1718,70.9026,38.8289,66.4983,47.9605,83.71069999999999,113.3337,40.20809999999999,30.6123,41.0286,29.6195,58.72569999999999,55.02670000000001,69.9275,70.1986,75.7746,54.31509999999999,75.6935,55.0091,38.0382,54.5291
2020-03-03,7.0689,27.7159,52.394,35.777,37.485,47.911,66.2366,67.1975,68.2508,49.4029,62.4145,37.6269,59.7673,47.9319,83.6649,103.1631,35.5266,31.9451,36.5996,28.5538,61.193,55.37120000000001,62.6641,70.0731,70.3709,49.26039999999999,69.7158,55.4956,38.7407,55.0874
2020-03-04,7.395700000000001,27.3201,52.03059999999999,34.8694,37.4833,46.9043,65.75649999999999,66.1042,62.3405,48.928,61.49059999999999,36.2828,59.73840000000001,47.9178,83.6653,99.6045,34.793,33.151,35.8687,28.0793,59.91179999999999,55.19460000000001,62.57849999999999,70.1044,70.806,49.6488,68.8203,55.63549999999999,39.0554,56.14550000000001
2020-03-05,7.411700000000001,28.2528,52.6595,37.4809,37.4575,50.6012,72.4187,71.772,63.02730000000001,48.7501,67.8711,36.454,65.661,47.9289,83.6632,112.7497,38.5944,33.2759,40.1244,30.3579,59.03280000000001,54.1597,68.2277,70.088,74.7823,54.1346,72.15400000000001,55.5428,38.792,54.8144
2020-03-06,8.331000000000001,31.2309,61.71399999999999,48.4476,38.7917,58.27640000000001,87.247,83.7867,65.9803,47.3008,79.6905,40.255,81.0088,47.922,83.6657,133.5057,48.0536,33.9046,51.2845,35.0864,60.2163,56.763,82.051,70.0771,90.096,64.2389,88.3563,55.8983,39.83920000000001,57.3589
2020-03-09,12.0686,37.2353,60.67059999999999,69.49409999999999,48.624,80.2011,119.0964,117.818,69.3029,54.4291,109.8779,53.6082,109.3887,47.9567,83.7075,181.0675,68.50030000000001,39.7372,72.23190000000001,50.2583,59.9609,60.18830000000001,120.9835,70.1419,135.5971,98.7627,139.6012,56.7315,44.8284,58.69029999999999
2020-03-10,10.1901,39.483,77.4039,61.8933,45.03530000000001,71.7638,102.2504,96.69449999999999,64.5031,57.03789999999999,92.58489999999999,51.9332,91.7512,47.9447,83.6638,176.3741,63.2347,44.1612,63.2782,44.00560000000001,59.82539999999999,78.27350000000001,101.0883,70.0879,112.2246,81.4072,110.5043,54.7627,46.6001,60.0781
2020-03-11,9.2361,42.1097,75.0016,63.55730000000001,47.51329999999999,76.83760000000001,110.8957,98.31289999999998,63.2397,62.69430000000001,94.30010000000001,53.181,93.9523,47.9127,83.6562,177.4302,64.70479999999999,44.59590000000001,64.4551,46.5866,59.7761,86.0878,105.1106,70.03200000000001,113.6907,81.4052,112.362,53.723,47.59379999999999,65.40700000000001
2020-03-12,10.9217,49.6799,86.60510000000001,82.1341,49.1241,97.851,136.7149,121.0087,63.02670000000001,64.996,112.3693,54.9248,121.259,47.9215,83.65259999999999,227.7316,83.11890000000001,47.6856,83.6378,56.9144,59.74379999999999,81.4608,152.4834,70.0908,167.2701,122.9191,163.9251,53.2907,48.3417,86.8178
2020-03-13,11.4377,48.209,82.4586,73.8541,50.2158,84.09309999999999,113.3572,118.6382,63.2182,70.533,92.8075,57.9882,114.8005,47.8984,83.6494,199.3919,76.1918,50.8676,73.7375,60.2774,59.72729999999999,102.3664,134.7703,70.0549,139.3997,111.5919,147.1072,53.0459,53.538,94.2092
2020-03-16,13.0289,59.4696,98.0185,85.4472,50.93000000000001,102.6453,138.1774,135.4004,60.32530000000001,71.5402,110.7789,60.6994,132.0285,47.6707,83.683,235.0089,93.7203,50.67470000000001,85.0991,64.2231,59.7709,109.0545,142.013,70.1371,154.1966,123.1304,151.8926,52.9666,54.91440000000001,95.5214
2020-03-17,16.3519,60.1007,95.0407,89.0762,51.06160000000001,101.6867,131.7634,137.4176,63.2589,72.52159999999999,107.3718,62.67670000000001,131.8366,47.592,83.6396,230.1954,90.01350000000001,56.22689999999999,86.09779999999999,67.6949,59.7006,109.4628,152.956,70.1328,161.9593,129.8386,154.7093,52.9092,56.6409,97.4862
2020-03-18,15.8835,63.6599,111.2238,97.51910000000001,51.1875,113.9552,153.1608,158.8945,63.4333,74.60379999999999,125.8527,67.7055,147.8522,47.5894,83.63940000000001,256.3264,101.2748,57.2257,98.0183,75.1605,59.6979,125.1572,174.6341,70.0358,171.8571,144.8175,173.2184,52.7695,57.8995,107.53
2020-03-19,14.6979,60.6985,99.5041,89.7607,52.0035,101.8148,140.1373,145.7206,66.9038,75.3437,107.726,68.552,127.0481,47.3101,83.6378,222.1867,90.41409999999999,57.70570000000001,91.5758,67.6844,59.6912,147.9085,187.8513,70.05839999999999,193.2918,153.0822,189.1331,52.7906,57.4176,110.8055
2020-03-20,14.254,54.0249,101.8575,78.1571,53.66219999999999,92.5454,124.8277,137.5918,61.52219999999999,78.5758,95.0343,68.08350000000002,113.0302,49.7527,84.7778,199.1332,79.29520000000001,62.6973,79.15230000000001,61.2199,65.3327,163.1082,197.8306,72.0437,203.432,159.1174,202.6774,57.7367,67.0293,129.4377
2020-03-23,14.364,53.1594,116.8012,84.7143,58.4284,98.11999999999999,124.4098,146.5952,60.9817,80.32249999999999,92.8476,65.2519,116.233,47.6998,84.1985,191.3405,80.6663,60.51220000000001,88.11889999999998,62.2057,60.26830000000001,157.9113,185.7856,70.1105,195.8935,148.0744,201.9395,51.5174,63.517,127.456
2020-03-24,13.2983,48.22339999999999,103.9637,75.43520000000001,57.002,84.13149999999999,110.4116,139.1635,62.3297,75.5239,79.04639999999999,69.3562,100.3708,48.6147,84.4192,159.7378,73.6931,54.2553,76.3471,54.713,61.5391,164.3484,166.2175,70.0486,182.6989,124.8789,182.0291,50.85850000000001,65.62410000000001,141.0661
2020-03-25,13.0387,41.4604,103.5843,72.0163,57.02579999999999,80.2931,101.9015,132.4404,57.909,75.9936,77.17540000000001,66.4751,91.2162,49.1041,84.5498,152.2123,74.3475,49.7681,71.5748,50.2292,60.9554,148.7146,148.8954,69.9849,157.1063,112.443,165.7712,52.7475,66.945,137.6468
2020-03-26,12.3262,38.6427,104.4123,70.44890000000001,57.0179,76.4122,109.6206,127.6876,58.40929999999999,75.74929999999999,82.7289,64.6023,87.7854,49.2786,84.6093,142.4117,70.0064,49.8295,66.2117,51.85409999999999,60.66629999999999,132.2204,134.8177,70.038,144.7115,97.5107,146.7361,53.77220000000001,68.31620000000001,134.9109
2020-03-27,13.1477,41.4048,113.1391,75.4259,57.0376,82.15800000000002,126.315,136.6942,59.3526,76.6018,95.2954,68.1942,95.0533,49.5812,84.6452,163.6606,74.9907,49.9389,72.19340000000001,55.23250000000001,60.4911,118.027,129.8087,70.05409999999999,144.0116,95.18709999999999,138.0492,54.2697,67.9085,125.0091
2020-03-30,13.4627,42.593,122.9207,74.03200000000001,58.84,87.4375,134.3553,142.4563,63.359,77.3019,102.9707,71.8791,97.8277,49.6984,84.71889999999999,170.8884,78.56129999999999,52.10749999999999,74.31840000000001,55.786,60.44589999999999,112.9014,126.3451,70.0674,138.4989,89.5436,133.6166,54.58300000000001,68.86899999999999,123.4308
2020-03-31,13.6807,43.6879,125.5452,79.5165,58.4417,85.50800000000001,133.9219,146.426,63.6185,78.6347,102.7364,73.6395,96.72659999999999,49.6615,84.6753,166.9442,78.1739,51.7537,77.96119999999999,58.0303,60.07750000000001,109.2429,118.3951,70.03020000000001,129.3419,83.3214,127.3902,54.6202,68.7862,119.5558
2020-04-01,14.4701,45.4876,128.7077,85.45660000000001,58.7563,92.0637,142.1779,165.5292,63.0208,79.6987,109.3288,74.91499999999999,102.9682,49.6442,84.6739,176.5449,81.51240000000001,53.2803,85.8623,58.6508,59.9335,100.5426,116.1008,70.024,126.6585,83.0845,123.2582,54.6831,68.8589,107.6104
2020-04-02,14.2326,45.6358,128.5492,84.30290000000001,58.8742,93.297,142.3912,166.9379,65.5308,80.8579,109.986,76.87049999999999,104.2169,49.9051,84.66919999999999,174.8236,81.2549,54.4141,84.4204,58.9446,59.8383,98.653,119.4905,70.02900000000001,131.1731,88.9274,121.7529,54.7126,69.17649999999999,104.5813
2020-04-03,14.7292,46.4606,132.1309,85.2954,58.92620000000001,93.0506,144.6909,168.6447,65.95540000000001,81.66090000000001,111.0537,77.2558,106.4384,49.9623,84.6716,180.813,84.49510000000001,54.5852,84.382,66.0303,59.7873,100.9174,113.9229,70.0307,126.5347,87.93820000000001,118.9942,54.7315,69.3195,100.8716
2020-04-06,14.8126,45.6206,125.9577,80.8169,61.58,85.7275,140.0661,161.5568,65.6008,82.5263,107.9554,77.2598,103.2004,50.0206,84.71799999999999,169.1326,80.7361,53.7758,79.8918,65.5588,59.81140000000001,105.634,118.4722,70.05160000000001,130.4422,90.04679999999999,120.0136,54.7936,68.9824,100.2434
2020-04-07,14.9814,42.695,121.2886,75.1914,58.9517,81.63550000000001,134.2227,148.0732,62.0576,81.09389999999999,96.77699999999999,71.9597,96.0416,49.9753,84.66690000000001,158.0658,74.9382,53.70350000000001,73.1765,59.21680000000001,59.7385,101.1215,110.3647,70.0349,119.8203,82.6742,111.8297,54.72089999999999,68.47959999999999,96.4013
2020-04-08,14.8794,41.9833,122.8594,75.1579,58.9426,80.80560000000001,135.6485,150.412,61.3675,79.6745,99.511,70.5817,91.9842,49.9682,84.65800000000002,167.7797,75.4753,52.22369999999999,74.68169999999999,58.7347,59.718,98.3303,107.9134,70.0274,116.5762,78.5823,108.0987,54.7277,68.1339,92.4668
2020-04-09,15.0395,38.86839999999999,116.5062,67.9741,58.9503,71.3895,125.5237,129.997,61.84109999999999,79.3285,82.11619999999999,66.84169999999999,80.83760000000001,49.9864,84.66080000000001,145.246,63.8962,51.9092,65.8731,56.2557,59.71109999999999,93.6237,88.8002,70.04360000000001,100.3316,60.3774,99.393,54.7462,67.3046,89.04169999999999
2020-04-10,15.103,36.8082,112.3256,63.9976,58.9673,69.0152,121.3216,125.9582,57.8674,77.4195,82.6853,63.597,77.6191,50.00939999999999,84.6726,142.4749,63.6677,47.777,64.35029999999999,49.6077,59.71759999999999,76.1756,80.1284,70.06139999999999,93.6022,62.73690000000001,85.60849999999999,54.7617,65.63560000000001,87.0598
2020-04-13,13.9136,36.0281,106.9107,64.2791,62.02960000000001,69.5181,120.5211,130.5746,57.8841,76.9054,83.4917,63.16070000000001,79.4812,50.2578,84.7236,142.1587,64.1718,47.87709999999999,65.325,54.1216,59.9467,69.3873,81.44969999999999,70.0499,83.0754,57.8975,77.4551,54.8033,65.2372,83.6018
2020-04-14,14.841,35.1361,101.9807,59.7897,58.96939999999999,66.9922,118.2643,122.9829,57.86570000000001,76.593,81.62290000000002,61.7862,73.8791,50.0778,84.67769999999999,139.9371,61.45119999999999,44.2661,61.9864,51.2004,59.8398,67.31899999999999,75.1883,70.03320000000001,75.1073,55.6564,73.863,54.7303,63.7474,78.51759999999999
2020-04-15,15.2746,35.9164,109.5675,64.6335,58.9743,74.6401,123.5174,129.2728,58.6786,76.3565,88.01079999999999,62.4498,81.57319999999999,50.3325,84.67769999999999,159.7696,65.6993,47.75899999999999,67.8373,53.9512,59.8437,59.16099999999999,72.60230000000001,70.0604,76.93870000000001,56.45820000000001,73.31269999999999,54.7535,62.11640000000001,76.8533
2020-04-16,14.6861,37.6047,115.1778,67.5573,58.9866,76.3827,122.9796,135.3628,64.2003,76.6089,82.83550000000001,62.63849999999999,81.81630000000001,50.0892,84.6875,171.7204,65.923,47.76200000000001,67.88419999999999,55.7244,59.805,59.12660000000001,74.2135,70.0817,76.7524,55.4345,72.7437,58.9466,61.7343,75.58840000000001
2020-04-17,15.4417,37.4302,112.9512,66.0959,58.97219999999999,75.672,119.4214,134.2663,63.221,77.4553,79.6367,61.56499999999999,81.6756,50.0164,84.68289999999999,173.3782,63.9045,50.3977,67.7132,56.02350000000001,59.7693,64.5433,83.70070000000001,70.05250000000001,85.07390000000001,60.2487,81.2433,59.95780000000001,59.6959,70.6199
2020-04-20,15.6264,38.8474,116.3285,70.882,61.6023,78.1516,122.7542,139.2433,62.2621,77.5748,83.7799,62.0177,85.12689999999999,50.0448,84.7269,187.0948,69.09339999999999,53.56999999999999,71.9448,59.3534,59.8016,66.0942,89.9452,70.06209999999999,97.84469999999999,69.2462,88.04670000000002,61.6885,56.9666,72.0549
2020-04-21,16.2184,39.3051,118.502,70.956,58.9584,81.61140000000002,122.405,144.1902,63.8568,79.9194,85.8374,63.72410000000001,87.62689999999999,49.9864,84.6761,195.0666,72.8386,55.0746,72.0043,63.6764,59.7342,69.6402,96.39,70.059,103.1253,71.375,95.39370000000001,61.5729,55.9679,71.1473
2020-04-22,16.3775,40.2865,117.3027,70.29520000000001,58.95779999999999,79.5359,118.4591,142.9491,64.51209999999999,81.13459999999999,86.7229,63.82210000000001,87.211,49.9956,84.67439999999999,197.6644,70.5585,54.6114,71.8309,62.6831,59.726,73.9182,96.8166,70.0643,100.4514,69.9915,96.65379999999999,61.88360000000001,56.4192,71.30799999999999
2020-04-23,15.7308,38.7701,114.6193,68.0677,58.9393,78.0123,113.3175,140.7894,62.9752,82.77829999999999,82.1874,62.5236,84.81280000000001,49.9873,84.66460000000001,183.8744,68.88680000000001,52.9569,70.1975,60.7201,59.7129,74.84570000000001,85.06710000000001,70.0476,94.20309999999999,64.137,92.04679999999999,61.96079999999999,55.8192,70.84009999999999
2020-04-24,15.7975,39.5168,114.0012,69.683,58.9468,81.2252,114.4718,143.2806,62.1815,84.1743,83.0036,61.5956,85.54090000000001,50.011,84.6673,190.6434,72.66369999999999,53.4041,70.35470000000001,61.8808,59.7107,70.42500000000001,85.84990000000002,70.0615,94.79939999999999,67.6366,89.8438,62.00940000000001,57.0314,70.83420000000001
2020-04-27,15.3723,38.8865,108.5843,66.331,61.55940000000001,76.94730000000001,106.4564,136.4714,63.2726,84.97680000000001,80.25300000000001,60.5364,81.1421,50.0626,84.7205,173.575,68.6742,52.0922,67.3211,60.6355,59.77249999999999,68.9307,89.2961,70.075,94.84609999999999,68.4957,91.28930000000001,62.04689999999999,55.5073,69.9878
2020-04-28,14.803,37.3167,104.5633,64.81569999999999,58.9383,75.4386,104.7144,129.8166,62.3675,85.4569,76.9373,58.87749999999999,79.69030000000001,50.0095,84.6775,165.5382,65.1547,49.9997,65.43570000000001,58.67439999999999,59.72070000000001,69.3319,84.56620000000001,70.05590000000001,84.07249999999999,62.80520000000001,83.6836,61.99739999999999,54.43060000000001,68.1115
2020-04-29,14.6642,36.2805,101.7344,64.0909,58.95659999999999,73.3965,103.7219,124.7803,62.7608,85.68169999999999,76.87710000000001,58.01389999999999,78.3242,50.0119,84.682,164.5062,64.40440000000001,49.8141,64.3127,59.0704,59.7267,65.9041,82.0779,70.0882,85.457,60.8985,81.61359999999999,62.0461,53.5621,67.6658
2020-04-30,14.6246,35.0084,101.3633,62.8214,58.97330000000001,71.9178,100.8767,122.3235,62.4124,85.8393,76.5459,57.45089999999999,77.91120000000001,50.0044,84.68430000000001,161.6126,63.5988,49.9398,63.4867,56.3071,59.73339999999999,61.7221,82.30499999999999,70.0869,84.635,60.3141,78.75989999999999,62.0259,54.0237,66.21860000000001
2020-05-01,14.8531,35.3771,105.2194,65.8245,58.9796,75.7602,103.5524,125.1868,63.7459,86.188,80.962,57.498,80.46050000000001,50.0121,84.6917,168.1356,67.3182,50.5915,65.7953,58.6103,59.7379,60.478,85.4349,70.08129999999998,88.429,63.0101,78.37790000000001,62.01179999999999,52.3782,65.9442
2020-05-04,14.6908,36.3138,107.4736,67.7258,61.6178,79.3269,106.9978,130.2268,63.81210000000001,86.68,83.3173,59.0129,84.80539999999999,50.0401,84.73400000000001,171.6673,69.2227,51.09859999999999,69.0782,60.5095,59.8092,62.4644,88.9668,70.1011,93.1777,65.489,83.32320000000001,62.048,52.4702,66.5176
2020-05-05,14.8179,36.02950000000001,106.5876,66.91550000000001,58.9729,78.6392,106.2741,128.2821,65.47699999999999,86.9173,82.12630000000001,59.21960000000001,84.09669999999998,50.1877,84.68679999999999,171.7325,68.8866,50.5892,68.6503,62.0503,59.7321,64.106,88.2504,70.0924,91.85810000000001,64.5587,81.9027,62.02380000000001,52.2076,65.7302
