DBR,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA
-0.024032576,-0.025254708,-0.019006153,-0.062137734,-0.001685133,-0.077063816,-0.048598419,-0.060410594,0.03568288,0.00502856,-0.04741254,-0.012225167,-0.048704042,-0.000606256,-0.001685641,-0.038326112,-0.035066958,0.002014461,-0.049534639,-0.057851206,0.011771173,-0.022613623,-0.050233119,0.000116309,-0.052262557,-0.06287603,-0.082155506,-0.001421625,-0.008481583,-0.011107711
0.041166918,0.001351064,-0.00855991,0.001055094,0.000573456,0.038886984,0.003990253,0.026756166,-0.018167855,0.002271083,0.01498779,-0.010261097,-0.011759605,-0.000406971,-0.000675695,-0.010735039,-0.017358707,0.000556189,-0.01341471,0.023433829,-0.005383292,-0.034398983,0.002270923,0.000456184,0.007188486,0.014522011,0.010006114,0.00077553,0.011370073,0.024030234
0.003042386,0.002955498,0.007946349,-0.024479235,0.001633117,0.00831923,0.010201247,0.012966414,0.005636416,0.001535161,0.025701155,0.008566549,0.032876715,-0.000237414,-0.000191873,0.015093636,0.023524519,-0.000729901,-0.005814365,0.011435937,-0.008655667,-0.004720411,0.005159261,-0.000581376,0.002859565,0.008877155,0.002363151,-0.001543597,0.010107684,0.006134668
-0.005277577,-0.023941744,0.002967005,0.005505609,-0.018661811,0.030116425,0.010970464,0.005857964,0.009182774,0.00222218,0.013445926,-0.005793257,0.007437434,-0.00063111,-0.000813207,-0.001329052,0.000707392,0.007282129,-0.000409003,0.015984271,-0.002116966,-0.026035412,-0.021308608,-0.000174355,-0.024349116,-0.019016773,-0.017082669,-0.000802431,0.002682143,0.001795317
0.010382531,0.006821439,0.020481904,0.060511419,-0.001000657,0.073616971,0.063523306,0.066808318,-0.0015525,0.003201003,0.039862879,0.0132329,0.053163907,-3.11E-05,0.000748345,0.042570157,0.04730974,0.016769922,0.064022892,0.059751573,0.003493688,-0.002136059,0.035301061,0.000175816,0.03299049,0.040536017,0.034932943,0.000320629,0.01036046,0.009221659
0.00942804,0.009985295,-0.002634999,-0.011891935,0.003323184,-0.010263279,-0.022769316,-0.004985154,0.0050321,0.002589297,-0.082393832,-0.013021674,-0.024305877,-0.006638196,0.000333141,0.007107308,-0.020411393,0.005480748,-0.008042717,-0.014737997,0.01225874,0.002110023,-0.023182073,-0.000471041,-0.019230658,-0.019520277,-0.019857792,-0.001726572,0.024173908,0.001139253
-0.005493658,-0.004374912,-0.033933873,-0.045064479,-0.002265314,-0.076508707,-0.052872374,-0.025607904,-0.026696617,-0.000953276,-0.05452413,-0.015532397,-0.035057356,-0.00604655,-0.00028672,-0.029585685,-0.051838038,-0.015084632,-0.030286948,-0.041258078,-0.004669074,-0.019058818,-0.032825278,0.00028957,-0.059391728,-0.056686388,-0.03743398,0.000629254,0.017230768,-0.012694987
-0.003893826,-0.007788657,-0.00516346,-0.021162124,-0.003626749,-0.008324315,-0.022725035,-0.024881585,0.000271057,-0.001811465,0.007551459,-0.005210273,-0.038012594,-0.000625227,-0.00033723,-0.02521023,-0.026417603,-0.00439165,-0.026380954,-0.012237501,-0.001795661,-0.01488023,-0.008971548,0.000221062,-0.010310661,0.00596476,-0.028041185,0.000695904,0.001059804,-0.001138588
-0.01324041,0.002507176,-0.005731151,0.007374177,0.000741711,-0.004628447,0.003997507,0.002284556,-0.000420533,7.15E-05,-0.005626846,0.004990923,0.001610896,-0.001409277,-0.000430122,0.005073975,0.001760321,0.001455887,0.006585374,-0.001624444,-0.006835144,0.00243629,0.036541322,-0.000121187,0.013101859,0.033163163,0.012826776,-0.000751042,-0.006277018,0.001230709
0.009801689,-0.01228603,0.010245696,0.007535837,0.004185494,0.003367888,0.012122411,0.014698042,0.012192986,0.003938015,-0.002045732,0.000816239,0.008687463,-0.000443361,0.000853591,0.014120055,0.005870449,0.004913023,0.007784513,0.021705718,-0.000997213,0.021268653,0.007111084,-2.06E-05,-0.00948318,-0.012396036,-0.012278394,0.000486506,0.011636781,0.005148271
-0.004828451,0.015961415,-0.01310047,0.006623619,-0.002111356,0.006957471,-0.000373911,-0.0138967,-0.005863863,0.005647548,-0.010145299,-0.009864583,-0.007787445,0.000631114,-0.000190513,0.003539813,-0.001595867,-0.003042389,0.002417027,0.001077395,-0.006326283,-0.028254337,-0.010588875,-8.57E-05,-0.013013181,-0.003214211,-0.006578115,6.16E-06,-0.001800098,-0.007084767
-0.004335631,-0.003315645,0.001710846,0.001247126,-0.007125735,0.026762437,0.007540875,0.022101197,0.011071341,-0.000902834,0.026358476,0.022181303,0.015423416,0.000791869,-8.73E-05,0.00764371,0.011670422,-0.001773439,0.005386214,0.003732763,0.000896221,-0.003333442,0.013047849,0.000212167,-0.00215462,0.016279626,0.005965189,0.000984945,0.00455227,-0.000992105
0.010563204,-0.005984778,0.113187199,0.061702839,-0.003731588,0.074594924,0.048569114,0.061108071,0.007563117,-0.00101488,0.176260813,0.091524443,0.068114802,0.006293252,-0.000242551,0.060438292,0.041651089,0.029024168,0.066420762,0.029953304,0.006120811,0.016667695,0.065030437,4.08E-05,0.1026797,0.089064963,0.074703893,0.000942966,0.002625227,0.002668508
-0.026660166,-0.020162076,-0.00662252,-0.008802677,-8.42E-05,-0.019281754,-0.015404869,-0.008103579,-0.000531743,-0.000510229,-0.026158883,0.015038381,-0.011120349,0.000137823,-0.001268186,-0.020042167,-0.004710512,-0.019119475,-0.014509733,-0.018931472,0.015113702,0.074127175,0.009138429,-0.0003827,0.0191715,0.026526128,0.031838476,-0.001113805,0.006835967,0.001819177
-0.003116306,0.015501772,0.013295823,0.001712732,-0.002560531,0.006447495,0.006849852,0.03387295,-0.015026419,5.14E-06,0.063129734,0.004959587,0.009952196,-0.003493214,-0.00012446,0.012598573,0.018690085,-0.003142191,0.001681238,0.017938377,0.01498924,0.036834074,0.015822966,0.000305941,-0.000886277,0.01729822,0.011035031,0.00204019,0.016869918,0.005721032
0.032878626,0.001117546,0.058625797,0.035844455,0.008287558,0.030873837,0.025584398,0.035348472,0.018713609,-0.025908431,0.090210609,0.068330304,0.014101611,-0.001203811,4.15E-05,0.050563273,0.032732328,0.000592075,0.023198121,0.037197568,0.016483988,0.052203639,0.014225841,1.58E-05,0.022564797,0.016112947,0.020036795,-0.000488063,0.006289368,0.00283827
0.000137665,-0.001506219,0.018248477,-0.008036281,0.001386799,-0.013183456,-0.013619994,-0.014683209,0.000113268,-0.014317254,-0.023637984,0.017234215,0.001644095,0.000100883,-5.73E-05,0.011257638,-0.005541736,-0.000961373,0.001784229,0.000835639,-0.012627825,0.012829055,0.006879203,-0.00011781,0.008500481,0.016668953,0.019295985,0.040128518,0.027780798,-0.000938402
-0.000930568,0.002176269,0.086148724,0.021795582,0.001663827,-0.027629389,-0.004539877,-0.029984206,-0.006894288,-0.006368434,0.037815142,0.003432783,0.001304229,-0.000723188,8.15E-05,0.01475163,-0.014107273,0.001346691,0.005494067,-0.010683374,-0.010735146,0.02114912,0.008441456,6.00E-05,0.018061872,0.039031093,0.019518875,-0.02736073,0.008250398,0.010282194
-0.002381107,0.017665888,0.00684358,0.032352533,-0.00200046,0.02454589,0.012319236,0.012585789,-0.006417516,-0.003206711,0.04643251,0.023287457,0.040806545,-0.000278486,-0.000142142,0.011233102,0.039552449,-0.00213364,0.035988567,0.026117672,-0.01072645,-0.00916668,0.01083286,-0.000183412,0.007251465,-0.000249098,0.00634058,-0.009621078,-0.009102983,0.00167473
0.001353681,0.001986445,0.036060906,0.001938471,0.001059521,0.001405643,0.015916066,-0.001891911,0.014943358,0.000189951,-0.010988082,0.052137947,0.006793234,0.000587859,7.42E-05,0.016766804,0.00088479,0.001158777,0.007818351,-0.012782831,-0.003771663,0.03169396,0.018943339,0.000611097,0.016223622,0.01420975,0.024729739,-0.001488289,0.012621422,0.005370552
0.028427149,-0.001560869,-0.00012264,-0.018245832,-0.000572384,-0.022958418,-0.022423986,-0.010074335,-0.010091683,-0.000561492,-0.013555188,0.021588613,-0.035018642,2.64E-05,-5.90E-05,-0.009054286,-0.014767266,-0.001092541,-0.008169421,0.030143627,-0.002431698,0.015682242,-0.005962146,-0.000388815,-0.003822716,-0.007843098,-0.008341135,-0.001461604,0.013876264,0.003168788
-0.021810854,-0.022467932,-0.0363656,-0.031956306,-0.000604531,-0.041315746,-0.008620149,-0.011852078,-0.002212709,-0.000475802,-0.059770679,-0.00142854,-0.005645065,1.73E-05,-3.98E-05,-0.013241402,-0.004647621,-0.000375843,-0.020033302,-0.010857715,-0.005535594,0.000764281,0.001186502,0.000243792,-0.003453446,-0.011398718,-0.005157657,8.86E-06,0.000562967,0.000676298
0.03807128,-0.002231053,-0.009934806,0.009657373,-0.001047816,-0.032555747,-0.008577025,-0.030533966,-0.000977985,-0.000574266,-0.014245547,-0.003767533,-0.012018314,0.000422499,-8.44E-05,-0.006019532,0.004926219,-0.001304316,0.000914509,-0.014854316,-0.002768585,-0.021649713,-0.003162132,7.08E-05,-0.00414991,0.007013911,-0.007976005,7.85E-05,-0.002584427,-0.004601767
-0.006253707,-0.003038834,0.002964665,0.009654548,-0.001494407,0.000547271,-0.008379463,-0.007527031,0.001075519,0.023035038,-0.003941523,-0.004204258,-0.013444862,-0.000279164,-0.000202657,-0.006859603,0.006322647,-0.001238695,0.008676991,0.012680725,-0.002339181,0.004003056,0.00175677,3.40E-06,0.015801274,0.030611457,0.005594307,-0.0006318,0.009181918,-0.010137291
0.013916906,0.000472332,0.007327428,4.66E-05,0.000554516,0.008053479,-0.004532523,0.02032048,0.003738885,0.004561047,-0.002997507,-0.010373041,0.00304896,0.000882326,0.00097613,-0.002563887,-0.004249282,-0.01672636,-0.002953336,-0.077982023,0.000415415,0.027944301,0.024948664,0.000246253,0.012239095,0.04080189,0.013403044,0.001342453,-0.002340775,-0.005972939
-0.001637162,-0.022746056,-0.010641465,-0.03333664,-0.000664155,-0.026898824,-0.01814479,-0.038766596,-0.008752035,0.004954886,-0.04262561,-0.001793207,-0.025073245,-0.000104896,0.000161982,-0.017021304,-0.025513702,-0.006156713,-0.044409514,-0.023486863,-0.000454844,0.019937796,-0.018287883,-5.92E-05,-0.016240605,-0.022334469,-0.011266921,9.77E-05,0.003992739,-0.002150333
-0.021814393,0.022645337,0.005368654,0.007048495,0.000540539,-0.007985939,-0.009205815,-0.007488458,-0.010581984,0.002116168,-0.055876028,-0.015616688,-0.005301527,-0.000369686,0.000113027,-0.0089555,-0.022159498,0.005644649,0.004918801,0.009698407,-0.000409599,-0.010139507,-0.016516462,-0.000110896,-0.030985389,-0.039723978,-0.01924473,-0.000692097,3.68E-05,0.003573205
-0.000555891,0.005343916,0.014585307,-0.009320534,-0.002356066,0.00283822,-0.004014944,-0.007405422,0.00445269,-0.000750877,0.028550935,-0.01046051,-0.001317159,0.005946073,-0.000199594,-0.005025214,0.006222106,0.014060472,-0.002962804,-0.030300804,-0.001163093,-0.019482401,-0.003628843,0.000186683,-0.001714477,0.002593629,0.001959172,0.000445845,0.005918009,-0.000978924
0.032877376,0.019640502,0.017955682,-0.005073275,-0.001287699,0.03944661,0.012552946,0.009128403,0.009819943,0.009482048,0.007412341,-0.003630639,0.022631545,-0.000278984,-7.67E-05,0.025946811,0.030069676,-0.002241124,0.00478025,0.020719175,-0.001358114,0.006080593,0.040042548,0.000312563,0.021121517,0.030571795,0.02210047,0.000238601,0.003846978,-0.000307174
0.001498979,0.02279471,0.035605375,0.036176897,0.000737546,0.00568718,0.035636661,-0.002464653,0.007290875,0.005125125,0.059002578,0.019197589,0.052848971,0.002082269,2.46E-05,0.021310782,0.024894149,0.008019773,0.011129754,-0.007086826,0.000603342,0.036122658,0.004693003,0.00015157,0.012664494,0.028625823,0.016371488,0.001201533,-0.000219457,0.007562296
-0.001605178,-0.044153581,-0.005063034,0.00322266,-2.43E-05,-0.026336214,-0.035760864,-0.016696322,0.001430253,-0.025558151,-0.025127987,0.010243319,-0.037613876,0.000409343,0.000136003,-0.005289245,-0.012768536,0.012775754,-0.004211403,0.003606334,0.001075081,-0.001746109,0.00713236,-0.000251495,0.008983378,-0.006311745,-0.001399482,3.74E-05,-2.42E-05,0.00374306
0.001550531,0.009271064,-0.014135396,-0.004967839,-0.000670304,0.017232209,0.009326153,0.003103765,5.04E-05,0.018989649,0.018096682,-0.008026594,0.00730679,0.000227139,-5.20E-06,0.000533085,0.005828971,-0.013990565,-0.002606788,-0.00186454,0.000493736,0.004656988,0.012785683,-0.000299584,0.000974691,-0.003960773,0.002680333,-0.000644016,0.003100335,0.016645811
0.005723194,-0.001394526,0.002951544,-0.024033184,-0.000631418,-0.012011307,-0.01307518,-0.010974194,0.003850055,0.001547857,-0.022895216,0.000694389,-0.009233903,0.000352212,-2.44E-05,-0.02045165,-0.016596281,-0.000750324,-0.029175086,-0.034265365,0.000164022,0.00518597,0.003253413,0.000463453,0.00063391,-0.007446737,-0.001742658,0.001341203,0.006988344,0.014160131
-0.014967537,0.001114514,-0.002834633,-0.000529531,0.00036528,0.006384913,0.01320782,-0.014755859,-0.013574658,0.004137222,-0.007110442,-0.015192485,-0.012841975,-0.001102506,-0.000490977,-0.008754964,-0.008064588,0.000154251,0.01376749,-0.032247304,-0.001095444,-0.00389426,-0.003333533,-0.000651138,-0.001109114,0.004895021,0.004825962,-0.002053272,0.005249086,-0.00648484
-0.002070404,0.01002664,0.019353306,0.018887406,-0.000337629,0.005888488,-0.014371634,0.017491915,0.00452768,0.001882731,0.013558048,0.001139369,0.009943691,0.00080329,0.000403683,-0.00423368,0.015191969,4.17E-05,0.001918971,0.012876429,0.001134926,-0.002806932,-0.009148557,0.000337283,-0.023112286,0.011961053,-0.01018229,0.001114713,0.005565535,-0.001603413
0.02873497,-0.022029172,-0.000396602,-0.033717337,-0.000215973,-0.042484697,-0.017043245,-0.034478412,-0.005393197,0.000691044,-0.094428799,-0.009891022,-0.023675735,6.58E-05,-6.40E-06,-0.017870201,-0.044685195,-0.000488603,-0.017750872,0.017349073,8.20E-05,-0.000513471,-0.018548047,-9.86E-05,0.005169767,-0.029188198,-0.008961711,-0.00016759,0.001811165,-0.003725523
-0.000711866,-0.00045765,-0.017118963,0.018705994,-0.000221688,-0.018015834,-0.008739232,-0.006587434,-0.004476713,8.61E-06,-0.039184128,-0.033427176,-0.018839847,-0.000139702,-4.61E-05,-0.017159425,-0.014130183,-0.006483741,-0.007149245,0.001310417,-5.55E-05,-0.021022991,0.00437944,0.000194602,-0.000493061,-0.04208767,-0.00131573,0.000130622,0.007158328,-0.000173209
-0.002645882,0.006540832,-0.01503427,-0.006990729,-0.002005552,-0.0066865,0.01099187,-0.012649239,0.003882184,-0.000853993,-0.116634857,-0.083155878,0.001525781,0.000642963,-0.000185411,-0.031023528,-0.004429564,-0.107347933,0.005809541,-0.013891922,-8.19E-05,-0.015939599,-0.014519893,1.51E-05,-0.012088065,-0.011679446,-0.012123871,0.000416677,0.018749369,-0.002497651
-0.001690974,0.01063844,0.000785997,0.010415004,-0.000307349,0.023453532,0.010537159,0.009402757,0.00838709,-0.00047028,0.023346851,0.034639143,0.006505664,-0.000681805,-0.000566004,0.012607547,0.009935359,-0.009474958,0.00760793,0.020431132,-0.001023864,-0.012230366,-0.003037347,0.000143029,-0.00315133,0.001085239,-0.001518593,-0.000295962,0.009401087,0.001610611
0.019963224,-0.021310515,0.007798205,0.012920548,0.000342721,-0.008957645,-0.021729599,0.007351883,-0.005082049,0.000563458,0.032469911,0.007367586,0.018146762,0.000698033,0.000308565,0.004285077,0.011002141,-0.029004447,0.016431024,0.034030595,0.001139202,-0.000227555,-0.00398444,-0.000234479,0.001363877,0.018726089,-0.002346519,0.000564015,0.005430988,0.010820228
-0.001595829,0.001817779,0.002834997,0.006533851,0.001073777,0.000534763,-0.005144604,-0.006672482,-0.001808239,0.000700675,-0.001538045,-0.000360398,-0.011542936,-0.000112839,0.000361315,0.001032669,-0.01577556,-0.02416321,-0.001194058,-0.07494468,4.56E-05,0.03053725,-0.030936435,5.86E-05,-0.017176428,-0.039490143,-0.01590766,-0.000267312,0.003476636,0.002754226
0.001428452,0.001151119,0.026581471,-0.001893197,0.000405814,-0.009666833,-0.0131156,-0.002936595,-0.001674366,0.000164651,0.036977311,0.014742525,0.002724051,-0.000212523,1.73E-05,0.000766063,0.019747533,-0.000238338,-0.000215926,-0.021268494,-1.61E-05,-0.067785463,-0.003697028,4.89E-05,-0.003517025,-0.0100027,0.01303673,-0.000286118,0.002909523,-0.006864543
0.000868951,0.042052986,-0.016107087,0.003875936,-0.00134054,-0.027453076,-0.008308187,-0.014847418,0.001270135,0.002668309,0.003008637,0.011598564,-0.002782681,0.000402672,-1.28E-05,-0.009177696,-0.002732876,0.041203246,0.011473782,0.007308744,5.32E-05,-0.00664492,0.00840695,0.000194133,0.001757908,0.003755345,-0.003058147,0.000619486,0.001114033,-0.000918938
-0.004162507,0.014619031,0.010319897,0.011111791,0.001804069,0.032298433,0.022669062,0.003068302,0.008067116,0.000191873,0.030819015,-0.010954357,0.011169483,-0.000472341,-0.000695301,0.005746612,0.021475563,-0.011530132,0.015116595,0.01813052,-0.000813364,0.001839511,0.010232862,-0.00023788,-0.000188907,0.034855265,0.011742227,-0.000676889,0.004979074,0.001643058
-0.031153267,0.025724002,0.014777491,0.030021036,0.000668228,0.024865524,0.030737416,0.010176022,-0.0108896,0.001243988,0.004116393,0.021041595,0.026524875,0.000971367,0.000512463,0.02685328,0.048226732,-0.006010831,0.036274624,0.008640458,0.000797461,0.021508516,0.017389662,0.000324276,0.014010971,0.005064728,0.002723928,0.00134045,0.005742328,0.002113708
0.029595537,0.023402081,-0.008654584,0.021356501,7.39E-05,0.081442628,0.025198075,0.019590477,0.017803545,0.000137502,0.004116958,-0.003084202,0.014489425,0.000339107,-8.17E-05,0.020191094,0.009611107,-0.010193413,0.009221676,-0.007421075,-0.000152638,0.018895232,0.015777138,-6.86E-05,0.018444924,0.012243395,0.018170464,0.000208794,0.005207596,0.002863396
0.001140743,0.009252294,0.005842792,0.014280048,0.001513454,-0.03750508,0.021443174,0.012207446,-0.003435434,0.000817771,0.005966189,0.022321816,0.015435763,-0.000248851,0.000100159,0.007407086,-0.00276018,0.003599335,0.002911027,0.046828085,5.72E-05,0.011199941,0.010098657,0.000153923,0.005187454,0.011270423,0.012706412,0.000241534,-0.005388994,0.000551141
0.000265966,0.003554694,0.004739849,-0.000320747,0.007192466,0.052035179,0.041349521,0.017967574,0.000270781,0.000132531,0.008651482,0.005929411,-0.001662532,1.46E-05,2.39E-06,0.013406331,0.010778841,-0.002443726,0.02234874,0.027676643,-3.38E-06,0.003577642,-0.00255347,-0.000168338,-0.002252468,0.005815278,-0.002640019,-0.000460991,-0.004427446,0.004304841
-0.014038307,0.006577053,0.000427946,0.029616616,0.003683026,0.013053466,0.018350091,0.009359084,0.004279446,0.000715609,0.019897972,0.001710186,0.034508587,-0.001322954,-0.000335066,0.016374922,0.013710692,-0.007621508,0.027357451,0.005147726,-0.000660055,0.006167904,0.01919345,-0.001068094,0.013640784,0.014497052,0.017220497,-0.00171246,-1.92E-05,0.003473728
0.002937152,-0.019511292,-0.003294161,0.001903696,0.005289428,-0.02782564,-0.044152863,-0.006747286,0.000647162,0.001616434,-0.031952006,-0.022745969,0.002361742,0.00051931,0.000742879,-0.007059241,-0.007014984,0.036155373,0.010360886,-0.039828714,0.000911599,0.022521693,-0.000751958,0.00097099,-0.003861753,-0.003704738,-0.008893119,0.000705435,0.004988379,0.024646891
-0.001783245,0.027160656,-0.008818315,-0.004830876,-0.000419457,0.019617101,0.044618963,0.005000713,-0.012403585,-0.000944995,0.034942875,0.003278522,0.008341238,-9.55E-05,-0.000173871,-0.006954144,0.014954858,-0.024858167,0.007661616,0.05627249,-0.000116148,-0.004902045,0.009824891,-0.000144685,-0.000990851,0.010515236,0.008815023,-0.000313455,0.000175067,-0.003649112
0.015206335,0.008675054,0.01571597,0.053104648,-0.000121067,0.004921415,0.024464316,0.007595881,0.026598322,-0.000330505,-0.004215291,0.015398654,0.017322527,0.000300046,-7.53E-05,0.006010184,0.021521499,0.006145456,0.044483017,-0.014222834,-0.000115128,0.018910972,0.01960309,0.000511736,0.018851507,0.006606907,0.009501391,0.00142109,0.000354607,-0.01164544
-0.032015365,-0.000244787,4.97E-05,-0.026833601,-0.001403319,-0.012007852,-0.001037089,-0.001179432,-0.011432189,-0.00065521,-0.018893966,0.003649683,-0.015018046,0.000998291,-0.000115855,-0.011366547,0.006702563,0.036632318,-0.030675039,0.005128316,9.72E-05,0.013572169,0.015236019,-7.23E-05,-0.00137763,0.030617308,0.000196712,0.000342663,-0.000401352,0.000704314
0.02878748,0.004167368,0.006987978,0.03428827,0.047518913,0.016017915,-0.013604605,0.007176628,0.007616409,0.029150926,0.013952061,-0.013108973,0.040311888,-0.001255285,-0.000486314,0.016089494,0.015616445,-0.003549992,-0.005064321,0.012502096,-0.001090423,0.012968899,0.013048317,-0.0011999,0.044312891,0.018319604,0.019599759,-0.001329665,0.008445538,0.003673197
0.001762914,-0.02285678,-0.008839039,-0.018129906,0.033503374,0.011532468,0.041533745,0.027479271,-0.003823926,0.022400279,-0.010689107,0.012265904,-0.005839252,0.000660368,0.000515086,0.003434663,0.00058645,0.0049072,0.010537654,0.028395796,0.001071401,0.020239584,0.002128755,0.00084303,-0.005603286,0.006028954,-0.0027963,0.000709752,0.007750486,0.002396217
-0.001396993,0.011254273,-0.018228775,0.009688768,0.024523524,-0.00780902,-0.04848425,0.03753734,-0.000973809,-0.022802341,-0.019254851,-0.016966394,-0.0090682,0.000261305,-6.15E-05,-0.004290955,-0.011529089,-0.001011202,-0.007720627,-0.081096626,-6.42E-05,0.018660267,0.01968374,0.000175735,0.009181714,0.004097059,0.023078244,0.00041784,0.00438345,-0.012066405
-0.002984213,0.008013459,0.006304684,0.012505541,0.020985316,0.031695104,0.041717814,0.013479749,-0.004066924,0.035539483,0.001787267,-0.004366061,0.052819575,0.000570613,-0.000168865,0.007634824,0.016962565,0.033516153,0.001811011,0.026668409,-6.67E-05,0.008075219,0.007965168,-4.64E-05,0.013506777,0.022057954,0.013444716,5.35E-05,0.003887902,-0.000703582
-0.001760102,0.000118745,0.084056151,0.040891698,0.024407843,0.042878055,0.018670941,0.088659465,0.008671407,0.009808092,0.088982699,0.030894571,0.001479921,0.000180724,-3.11E-07,0.013615418,0.02145205,-0.031724838,0.066189046,0.043089983,0.000122851,0.029635075,0.011756421,0.000329372,0.007870985,-0.012712404,0.011701232,0.001115391,0.029945227,0.029580168
0.028259662,0.008750238,-0.024626339,-0.006739831,0.014812705,-0.019346204,-0.009066362,-0.02766811,0.004231236,-0.033072042,-0.014063012,0.03729104,0.028996575,-0.000205097,-0.000627003,-0.001826622,0.008132004,0.010168418,-0.024776701,-0.039930285,-0.000816409,0.00882406,0.003959383,-0.001308979,0.006486826,0.035608489,-0.008687834,-0.001621671,0.006704948,0.003987657
-0.003892609,-0.006463741,-0.041450342,-0.016110283,0.011331193,0.000246787,-0.009389908,0.035624416,0.000640009,-0.009665394,-0.029825559,-0.023668407,-0.02157519,0.00068431,0.000471015,-0.005080122,-0.020689079,0.006357081,-0.001647733,0.007003279,0.000769522,0.011439946,-0.006637611,0.001186248,-0.008131199,-0.063693852,-0.001047391,0.001909576,0.027952646,0.020299905
-0.006290985,-0.002868523,0.008108685,-0.021799096,0.00751814,-0.013913639,0.019310962,-0.033513632,-0.007702556,-0.011897217,-0.009197885,-0.005658641,0.017121291,5.94E-05,2.09E-05,0.002707698,-0.007863859,0.043622544,-0.002650923,0.03139229,1.94E-05,0.003811657,-0.008591348,-0.000201647,-0.010806711,-0.008589172,-0.009399101,-0.000438362,-0.011921236,-0.008738806
-0.004857641,-0.004003651,-0.008673223,-0.019814454,0.004274274,-0.012042035,-0.027180487,-0.004141054,0.000771209,-0.006752324,-0.020713225,-0.007358326,-0.006811954,0.000435484,-3.14E-05,-0.009261985,-0.009475472,-0.038722836,-0.018747845,0.00846114,-3.61E-05,-0.004360552,-0.008589282,6.34E-05,-0.007541052,-0.01168512,-0.009701386,0.000501287,0.017932736,-0.000815575
-0.001498751,-0.003488367,-0.02104706,-0.013173511,0.002358915,0.009139902,0.033921122,0.002158904,-0.000325721,-0.005692428,-0.001751463,0.005927067,-0.017397374,0.000352718,-8.21E-05,-0.034376731,-0.002923755,-0.026814569,-0.0081312,0.028990316,8.38E-06,0.000151298,-0.012158355,0.000330163,-0.010154073,-0.031649256,-0.010253335,0.000152138,-0.003183941,-0.00335999
0.000887976,0.0180857,-0.004712261,0.015414794,0.001761926,0.016312331,-0.026331453,0.000525302,0.005688625,-0.006878217,0.00416992,-0.012422309,0.011578771,-0.000990703,-0.000615456,-0.00177284,-0.008915613,0.009613092,0.031062585,-0.051243707,-0.001176434,0.004391749,-5.16E-06,-4.59E-05,-0.002552214,-0.004389808,-0.005248983,0.012159042,-0.005316974,-0.003585824
-0.00744115,0.003103604,-0.034985847,-0.009889937,0.001737067,0.01662548,0.001687935,0.003943731,-0.01359759,-0.01426655,-0.008422886,0.003199037,0.00936182,0.000825952,0.000522654,0.000922116,-0.004786779,-0.00254027,0.001452861,-0.02096767,0.001045867,-0.001698217,-0.001408214,0.000286099,-0.003932163,-0.003024258,0.00503307,0.005659247,0.006499026,0.00710122
-0.007203641,-0.001304636,-0.00438561,-0.003349595,-0.000369478,0.007909773,-0.013905442,-0.00561121,-0.000930954,-0.010046062,-0.007940389,-0.006195667,-0.003930458,0.000445679,-9.42E-05,-0.00741055,-0.003349956,-0.000437152,-0.007144458,-0.005151293,-2.98E-05,-0.002777451,-0.002700767,-0.000137287,-0.008148489,-0.006607665,-0.003234832,0.001374631,-0.000179505,0.000429332
-0.00500677,0.000752748,0.033677266,-0.010924243,0.000769063,-0.010517438,0.005007495,-0.003757,-0.000594382,-0.004237139,0.001812497,-0.003436609,-0.013123184,-0.000121029,2.03E-05,-0.003819944,-0.005862046,-0.001066111,-0.018513596,-0.001336916,-0.000111445,0.002905669,-0.003310794,0.000633503,0.00022592,0.017263805,-0.018758711,0.001742909,0.000290007,0.000263588
0.012667283,0.000373115,-0.030059264,0.004359957,0.000473759,0.021170519,-4.05E-05,0.003868424,0.000114083,-0.001979092,0.00232926,-0.000953189,-0.003753337,-0.000174801,1.69E-06,0.000711535,-0.003088381,-0.003018656,-0.002848277,-0.002972081,-0.000207857,0.000316038,0.001065577,-0.000152101,0.005225323,0.004272885,0.00467634,-0.000223532,0.011084633,0.0085048
-0.001011189,0.003404073,0.027471143,0.003486111,0.001402525,-0.001337547,0.021754717,0.008736753,0.000450207,-0.005067347,0.003160505,0.017573149,0.010788341,-0.001034842,0.000120338,0.011530222,0.02457539,-0.003783336,-0.002041518,0.020793401,-0.001976379,-0.002070266,0.010010484,-0.000499732,0.012221108,0.003974558,0.01897412,-0.002038672,0.007865433,0.017319219
-0.001347693,-0.001511894,0.022855941,-0.001586461,-3.62E-05,-0.026051044,-0.019224887,-0.003106498,0.000278383,0.027732093,-0.004281585,0.00405425,0.013558609,0.001173589,-1.09E-05,-0.00308161,-0.003780472,0.008911613,-0.010219584,-0.01340043,0.002177062,0.004284976,-0.00782479,0.000411846,-0.007532357,-0.019786934,-0.006807142,0.001434816,0.000532017,0.032217403
