,Date,DBR,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA, Open, High, Low,Close
994,2019-10-08,6.8523,24.2596,66.3623,37.2124,44.4817,51.6633,56.002,79.9199,63.5956,51.4324,64.5674,40.0949,56.3255,48.2604,83.6798,109.6699,40.1154,26.088,39.0261,25.7522,59.0009,49.8909,64.2543,70.0746,75.8776,49.7124,73.4374,50.5343,46.8479,58.7242,453.63,444.47,444.47,444.47
995,2019-10-09,6.858,23.7563,66.7827,36.5477,44.4775,50.6967,55.3847,80.2631,63.981,51.0877,64.5362,40.3018,56.2393,48.2627,83.68,107.9983,39.6881,26.0933,38.4567,25.4999,59.3722,51.3377,64.2108,70.0919,76.0097,49.2539,73.1211,50.5687,46.9162,59.0514,444.47,448.9,448.9,448.9
996,2019-10-10,6.8684,23.7512,66.3501,36.2097,44.7259,48.9442,54.526,77.978,63.2845,51.095,62.3877,39.2867,55.0156,48.2476,83.6762,106.2858,38.8885,26.0873,37.9201,25.2482,59.3168,51.5212,62.8766,70.085,75.5701,48.0337,72.1296,50.5434,46.6918,59.0463,448.86,453.5,453.5,453.5
997,2019-10-11,6.7637,23.7507,58.7689,33.5803,44.7744,44.7802,51.2315,72.5141,62.8211,51.0808,51.6427,35.6482,50.8213,47.984,83.6776,98.6428,36.7551,25.2548,34.964,24.2466,58.9511,50.6898,58.1264,70.0957,67.279,43.2872,66.0679,50.5374,46.5502,58.781,453.54,459.31,459.31,459.31
998,2019-10-14,6.9507,24.253,59.2209,33.9364,44.7933,45.7355,52.1182,73.2118,62.8528,51.1153,53.0978,35.1415,51.463,47.9724,83.7862,100.8221,36.9983,25.7535,35.5418,24.7432,58.0673,47.0658,57.6971,70.1208,66.1155,42.2347,64.1044,50.5884,46.2355,58.6879,459.3,459.86,459.86,459.86
999,2019-10-15,6.942,23.7497,58.0069,33.4588,44.8,44.8529,51.1182,70.0338,63.8168,51.0549,49.2736,34.7878,50.437,48.176,83.7794,98.2819,35.8281,25.7545,35.009,24.0715,57.2001,45.3802,56.0963,70.1117,65.3637,40.948,62.6504,50.5232,45.445,58.2557,459.85,465.98,465.98,465.98
1000,2019-10-16,6.7234,23.7494,54.786,32.3621,44.4519,43.604,49.9532,67.7451,62.6312,52.4074,45.129,32.524,49.8332,48.2268,83.7794,93.6802,34.7687,25.7554,34.2991,23.2375,56.2656,43.0688,55.4417,70.1081,64.0646,40.4047,61.5555,50.5402,45.1635,58.1102,465.91,464.84,464.84,464.84
1001,2019-10-17,6.7143,23.749,53.6843,32.5102,44.3605,44.0225,50.4619,68.5463,62.6275,53.1457,46.0592,31.9224,49.6104,48.2319,83.7794,92.2988,34.8312,25.7579,34.1102,23.1562,56.9797,42.5241,54.8731,70.1198,63.3047,39.5861,60.1792,48.5624,43.9215,58.1377,464.84,465.37,465.37,465.37
1002,2019-10-18,6.7322,23.7488,49.3981,31.9668,44.3291,45.4903,50.9438,70.9275,63.0559,53.5102,44.5547,31.8781,49.7462,48.2526,83.7794,91.4142,35.5149,25.7549,34.1043,23.494,57.596,41.6282,54.6781,70.1107,62.476,38.2772,59.2952,49.8946,43.5671,57.5811,465.34,466.45,466.45,466.45
1003,2019-10-21,6.7279,23.2449,48.8103,30.6837,44.3439,43.989,49.8863,69.5336,63.4704,53.6384,42.193,31.0335,47.422,48.2908,83.7794,89.5894,33.8217,25.7546,32.5949,22.7372,58.2148,42.0221,53.6305,70.1321,61.4985,37.9274,58.4374,50.4031,43.9541,57.4184,466.49,473.09,473.09,473.09
1004,2019-10-22,6.7294,23.2446,47.2077,30.7623,44.3355,44.1344,49.321,69.9299,62.5246,53.651,42.8384,29.5118,47.2744,48.2495,83.7794,88.5115,33.9562,25.7536,32.4981,23.1095,58.436,40.7058,52.8585,70.0848,60.7785,37.5768,57.2555,50.4645,43.4087,57.1453,473.16,471.76,471.76,471.76
1005,2019-10-23,6.5326,23.2444,47.1131,31.2169,44.3302,44.9907,50.2585,70.4253,63.1623,53.663,43.2785,28.8388,48.8163,48.2585,83.7794,88.986,34.3286,25.7588,32.6387,22.3617,58.5773,40.0766,52.987,70.1156,60.7959,37.7247,57.5381,50.5492,42.8059,56.9372,471.74,473.45,473.45,473.45
1006,2019-10-24,6.671,23.7474,48.7878,32.1529,44.3363,46.7702,50.5708,71.1201,63.3046,53.6763,45.8409,28.8512,48.9959,48.2646,83.7794,89.9468,34.3988,25.753,33.2127,22.5639,58.9018,40.0488,52.7981,70.1009,60.8608,38.0565,57.7024,50.5561,42.7787,56.8803,473.46,473.26,473.26,473.26
1007,2019-10-25,6.4103,23.7471,49.1252,31.6815,44.3389,48.0601,50.745,73.0098,63.3716,53.6812,46.2775,28.8989,49.3815,48.2589,83.7794,90.0115,34.0414,25.7538,33.0001,22.8117,59.0637,40.9314,52.6984,70.101,60.8057,37.5796,57.881,50.5677,42.8828,57.1035,473.23,475.59,475.59,475.59
1008,2019-10-28,6.4347,23.7463,48.7761,31.1582,44.3451,47.6832,50.8132,73.1285,63.3104,52.4241,46.158,28.9367,49.7643,48.2925,83.7867,89.9756,33.5722,25.7408,32.4692,22.4033,59.2001,40.7762,52.2432,70.1077,59.4395,36.1684,57.1743,50.621,42.4819,57.6312,475.6,477.97,477.97,477.97
1009,2019-10-29,6.3481,23.746,48.4502,31.1894,44.3295,47.3526,51.0978,71.7208,63.0731,52.1907,46.3418,29.2511,49.6553,48.2469,83.7064,90.3046,33.7533,26.1818,32.602,24.2398,59.1758,39.6513,51.0087,70.0894,58.7773,34.7622,56.4696,50.5499,42.5828,57.9846,477.94,479.31,479.31,479.31
1010,2019-10-30,6.3494,24.2488,48.8496,32.1152,44.3239,48.4361,51.8202,74.2994,63.6316,51.9127,48.176,29.2541,50.7463,48.2637,83.6872,91.4666,34.4732,26.3167,33.9328,24.738,59.2016,38.8732,51.7408,70.0976,59.4988,35.3887,56.8869,50.5574,42.4079,58.0776,479.22,478.62,478.62,478.62
1011,2019-10-31,6.4981,23.7455,48.6983,32.0113,44.3326,49.0194,52.5,75.0986,64.3047,51.8216,51.1257,29.7614,51.1751,48.2706,83.683,92.6545,35.3908,26.1934,33.9051,24.5711,59.2269,39.265,52.8008,70.1016,61.6028,36.9766,58.2037,50.5808,42.4112,57.9,478.56,475.99,475.99,475.99
1012,2019-11-01,6.4742,23.4939,47.6489,31.9226,44.3333,48.2657,52.0743,74.8892,64.0311,51.8013,49.1295,29.9242,50.7384,48.019,83.683,91.9608,34.7151,25.75,33.5655,25.0925,59.2925,40.0516,52.3631,70.1005,60.9748,36.3957,57.4222,50.5951,42.1456,57.8628,475.82,482.76,482.76,482.76
1013,2019-11-04,6.2546,22.99,46.6716,31.9361,44.3505,46.1736,51.1849,73.9183,63.41,51.2899,48.5557,29.9753,49.4148,48.0457,83.683,89.1744,33.5181,25.7779,33.2385,24.4902,59.3718,39.8142,50.0771,70.0832,59.4265,35.1206,55.918,50.5972,41.9779,57.8445,482.75,487.06,487.06,487.06
1014,2019-11-05,6.2485,22.4866,45.0791,30.8474,44.3306,45.9835,49.4671,74.194,62.9479,51.0349,45.8374,29.4235,46.9283,47.9415,83.683,87.4293,32.7467,25.5815,32.9235,24.6927,59.3364,38.4,49.9162,70.0711,58.7653,34.1853,55.0885,50.5319,41.989,57.4202,487.06,489.12,489.12,489.12
1015,2019-11-06,6.2566,23.4926,45.2841,30.721,44.3241,47.167,51.2226,75.387,62.8588,52.3517,46.9651,29.113,48.6919,47.9244,83.6704,87.8125,33.1359,25.2512,33.031,24.5871,59.2724,38.4681,49.5182,70.0896,58.1889,34.3685,55.1191,50.5327,41.9889,57.1989,489.11,491.13,491.13,491.13
1016,2019-11-07,6.2394,23.2408,45.8351,30.7683,44.3244,46.1951,50.5725,74.9364,62.859,51.3503,45.9756,29.306,48.2021,47.9233,83.6661,87.4542,32.8216,25.5851,32.9951,24.5681,59.2422,38.2932,48.7237,70.114,57.9354,34.3756,54.7917,50.5757,41.8546,56.2288,490.73,494.41,494.41,494.41
1017,2019-11-08,6.1968,23.2404,45.6126,31.4155,44.3248,46.5962,51.0727,75.5581,62.6206,51.2553,46.8995,29.2467,48.5215,47.9156,83.6637,88.964,33.2552,25.5838,33.8544,25.3617,59.2316,38.0987,48.4113,70.0847,57.7148,34.5108,54.7188,50.5177,41.5591,55.4143,494.36,494.49,494.49,494.49
1018,2019-11-11,6.2957,23.2397,45.8094,31.5099,44.3298,46.4195,50.5279,76.8412,63.474,51.0556,47.3431,29.7248,49.248,47.9614,83.7082,89.9765,33.614,25.5956,33.4805,26.2427,59.2972,38.2446,48.6917,70.1279,57.9202,34.4353,54.5841,50.614,41.3446,55.7933,494.49,493.2,493.2,493.2
1019,2019-11-12,6.3044,22.988,44.8788,30.8596,44.3279,46.0521,51.1581,75.3837,63.1892,50.9501,46.62,29.6668,48.6824,47.9285,83.6717,90.1742,33.037,25.582,33.3456,25.8678,59.2294,38.3543,49.0438,70.1062,59.1593,33.9527,55.0392,50.5636,41.1127,55.8681,493.19,493.38,493.38,493.38
1020,2019-11-13,6.1239,23.4908,44.8727,31.8893,44.3298,48.0058,51.9907,77.9693,63.5318,50.9106,51.1941,29.9506,49.8123,47.9279,83.671,91.715,34.5134,25.5888,33.9101,25.4054,59.2243,38.375,49.9178,70.114,58.8022,34.9241,55.4872,50.5748,41.0372,56.0699,493.33,490.55,490.55,490.55
1021,2019-11-14,6.126,23.4907,45.6189,31.2654,44.3306,48.8247,52.3916,78.415,63.8179,50.9051,53.1877,30.9552,50.716,47.9376,83.6734,93.2006,34.9648,25.7485,34.1147,25.3516,59.2273,39.1915,49.648,70.1014,58.77,36.3834,55.5044,50.5714,40.7432,56.0717,490.54,490.99,490.99,490.99
1022,2019-11-15,6.1215,23.239,46.0449,31.1826,44.3368,48.6588,51.3191,78.7702,63.5802,50.9022,59.2326,33.5054,50.2411,47.9343,83.6756,95.181,34.7564,28.5976,33.5666,25.5163,59.2295,39.8324,49.8964,70.1099,58.9202,36.4243,55.6661,50.5797,39.9748,56.1393,490.99,493.22,493.22,493.22
1023,2019-11-18,6.1305,22.9867,45.9914,30.84,44.345,47.4994,50.7489,77.9914,63.0498,50.9231,57.8316,32.3562,49.8895,47.9688,83.7221,93.9269,34.3893,28.8653,33.2895,24.9881,59.29,40.3233,50.0169,70.1005,59.0692,36.3596,55.717,50.5966,39.6,56.0442,493.22,493.95,493.95,493.95
1024,2019-11-19,6.0109,23.4895,45.6544,30.4668,44.3362,47.9642,51.9026,77.4688,63.3703,50.898,56.0229,32.1286,49.0222,47.9332,83.6973,93.5976,34.0404,29.7203,32.7733,24.1659,59.2227,40.3316,50.2536,70.1162,59.0322,35.7142,55.8877,50.5658,39.3864,55.4466,493.9,494.73,494.73,494.73
1025,2019-11-20,6.0305,23.4956,45.6536,30.412,44.3292,48.1766,52.4191,78.2993,63.4803,50.8851,56.3573,32.2032,49.7836,47.9251,83.6736,93.961,34.7588,30.4831,32.9802,26.1416,59.2213,39.1132,52.0756,70.1074,60.3367,37.3458,57.0413,50.5649,39.2553,55.3292,494.7,492.26,492.26,492.26
1026,2019-11-21,6.0261,23.4891,44.5088,30.5304,44.3283,48.7461,53.2176,78.6616,63.5847,50.8863,54.4124,31.7581,49.7291,47.9296,83.6749,94.0832,34.1525,30.5055,33.0582,26.7445,59.2228,41.854,52.3715,70.102,60.6687,37.8036,56.4098,50.5733,39.1436,55.7252,492.26,491.78,491.78,491.78
1027,2019-11-22,6.0151,22.4948,45.158,30.3293,44.3643,49.9598,53.5144,79.6545,63.5067,50.7376,54.1109,31.3564,49.7564,47.9181,83.6722,94.682,34.1451,29.2542,32.585,26.494,59.2189,42.1364,51.793,70.0911,60.3987,37.5494,56.435,50.5503,39.0968,55.756,491.79,495.51,495.51,495.51
1028,2019-11-25,6.0203,22.077,44.4448,29.7133,44.2038,47.8981,51.8226,78.7831,63.0057,50.6828,52.0105,31.5786,48.8268,47.9676,83.7174,93.2257,33.082,29.5242,31.7725,25.8304,59.2645,42.0705,50.7913,70.1171,59.8507,35.8916,55.277,50.6132,38.8916,55.5943,495.44,498.74,498.74,498.74
1029,2019-11-26,6.2048,21.4903,43.721,28.7551,44.1507,46.5871,50.1148,77.8043,63.6983,50.6066,51.6638,30.8858,47.4416,47.9289,83.6707,90.4964,31.4307,29.6818,30.5497,25.5539,59.2165,41.1786,49.7798,70.0971,58.8572,35.6026,54.9815,50.5538,38.6657,55.4564,498.73,498.15,498.15,498.15
1030,2019-11-27,6.0128,20.945,43.9637,28.0004,44.1027,42.7085,48.6111,75.9586,62.5794,50.5746,51.2008,30.9141,46.5593,47.9276,83.6703,88.207,30.9545,29.9468,30.0989,25.6407,59.2241,40.414,48.7475,70.1071,57.4829,34.9682,53.7218,50.5592,38.4588,55.259,498.15,500.37,497.93,500.03
1031,2019-11-28,6.0166,20.7982,43.8393,27.7433,44.0791,44.5759,47.8222,75.3575,62.7898,50.5574,51.1367,30.295,46.036,47.9251,83.6689,88.0162,31.2099,29.8768,30.1753,24.563,59.2221,39.958,48.4994,70.0913,57.4721,34.7682,53.3004,50.5316,38.6725,55.266,499.92,498.96,498.96,498.96
1032,2019-11-29,6.015,20.7244,43.632,27.7522,43.7632,42.3157,45.8851,74.0156,62.7728,50.5507,50.6962,30.1159,46.1126,47.9244,83.6687,86.8441,30.8753,29.9499,29.5084,23.8925,59.2223,39.8153,48.6234,70.1031,57.6017,34.5666,53.4413,50.5549,38.8441,55.0286,499.92,498.96,498.96,498.96
1033,2019-12-02,6.1234,20.6873,43.8973,27.2377,43.6944,42.2462,45.5472,74.0033,62.4941,50.5666,50.2052,30.2004,44.9473,47.9567,83.7118,86.4049,30.8154,30.2611,29.0513,23.97,59.2644,39.5579,48.2158,70.1672,57.4373,34.4782,53.0791,50.6083,38.8576,54.918,498.91,495.74,495.74,495.74
1034,2019-12-03,6.1234,21.1726,44.2623,27.4146,43.5344,43.8207,48.0058,75.0324,62.4455,50.5249,52.2417,31.0025,45.1494,47.9079,83.6612,87.7761,31.3142,29.2475,29.0125,25.1052,59.2127,38.6675,48.6532,70.0908,58.1392,34.925,53.9837,50.5471,38.674,53.6412,495.75,489.21,489.21,489.21
1035,2019-12-04,6.1173,20.5337,44.4441,27.3298,43.4859,42.6144,45.5465,74.1607,63.2327,50.5348,50.0762,30.7998,44.4851,47.9351,83.6648,87.665,30.5865,29.9245,28.5462,23.5872,59.2174,38.8665,47.8015,70.1088,57.7423,34.261,53.106,50.5871,38.658,53.7801,489.23,494.04,494.04,494.04
1036,2019-12-05,6.021,20.3395,43.702,25.8675,43.4753,42.3216,44.3616,73.4826,61.5748,50.5425,50.1994,30.3055,43.6538,47.9261,83.6685,86.9695,29.8744,29.7272,27.2488,23.8904,59.2237,38.1405,46.7863,70.0748,56.5584,33.9652,52.5091,50.521,38.6421,54.3963,493.74,495.88,495.88,495.88
1037,2019-12-06,6.192,20.2426,43.4033,26.2688,43.4401,42.3232,43.9,72.8632,62.2939,50.521,50.6142,30.0525,43.9019,47.9109,83.6624,86.9266,29.3107,28.5764,27.7535,23.56,59.2148,37.6389,45.5609,70.0912,55.9993,32.5311,51.928,50.5385,38.6443,54.2747,495.93,502.58,502.58,502.58
1038,2019-12-09,6.0247,20.1937,43.2034,25.4847,41.4561,41.8247,44.6799,72.5856,61.8174,49.088,50.0987,30.4993,42.3049,47.9597,83.7086,85.8933,28.9809,28.7065,28.0144,23.3387,59.2805,37.1496,45.1477,70.1714,53.7835,32.0802,51.1144,50.5936,38.3239,54.1046,502.53,501.07,501.07,501.07
1039,2019-12-10,6.017,20.6731,43.6228,25.9868,40.1009,41.4049,42.9217,70.7004,62.0529,48.0069,50.7023,30.1447,42.6007,47.9241,83.6674,85.7214,29.0071,28.5758,27.762,22.7094,59.2174,36.4038,45.1132,70.1109,54.1596,31.9356,51.3252,50.5535,38.0296,53.9851,501.08,501.06,501.06,501.06
1040,2019-12-11,6.0177,20.409,44.3288,25.6424,39.1018,41.5703,44.8889,67.8863,62.1169,49.0972,51.5123,30.6142,42.8606,47.922,83.6675,85.7646,29.228,28.5787,27.8673,24.5587,59.2202,35.7346,44.0745,70.1022,53.4711,31.6781,49.9795,50.5435,37.8591,54.6137,501.02,500.03,500.03,500.03
1041,2019-12-12,6.013,20.1509,43.7695,25.0532,38.2103,39.8233,42.5925,66.3736,62.3805,47.3349,50.908,30.6118,40.3001,47.9253,83.6668,84.1698,28.4052,27.5629,27.4969,23.7157,59.2212,35.4583,43.2632,70.1161,52.1964,30.6248,48.8085,50.5735,37.7,54.5735,499.98,510.03,510.03,510.03
1042,2019-12-13,6.0234,20.1477,40.2386,24.0472,37.2883,38.1482,41.8008,60.7376,61.842,46.8725,46.5698,29.6794,40.2375,47.9169,83.6667,83.0237,27.7996,28.4507,25.7333,22.7139,59.2139,34.423,42.7537,70.0931,51.7825,31.0135,48.2365,50.5174,36.5877,52.9822,509.97,507.63,507.63,507.63
1043,2019-12-16,5.8372,19.8938,41.0225,23.9939,36.6764,38.5305,41.8034,61.9717,61.5895,48.4076,46.8365,28.4872,38.8023,47.9523,83.7068,82.4065,27.3091,28.1001,26.1255,23.4769,59.2598,34.1295,42.2094,70.1938,50.9939,29.6365,48.2426,50.6267,36.3334,52.708,507.66,509.67,509.67,509.67
1044,2019-12-17,5.8591,20.0191,42.7479,24.3733,36.2602,38.504,42.1799,59.7816,61.5505,48.8758,48.2355,29.1644,39.6349,47.9207,83.6668,82.79,27.8673,27.9191,26.1567,23.3055,59.2141,33.7417,42.4728,70.111,51.3888,31.571,48.2737,50.5314,35.3314,51.6459,509.65,512.16,512.16,512.16
1045,2019-12-18,5.8972,20.0814,42.4164,24.924,35.9924,39.0657,41.3958,61.8474,62.0259,49.4633,48.7059,29.3365,38.9794,47.9163,83.6658,82.6127,28.1038,26.731,26.2415,22.5947,59.2131,33.6128,42.8623,70.1246,51.9751,31.8623,48.7549,50.5519,35.7557,52.103,512.16,509.73,509.73,509.73
1046,2019-12-19,5.9143,20.1125,42.6436,25.2809,35.8001,39.3081,42.2978,61.8117,61.9835,49.7721,49.4665,29.4848,39.0667,47.9114,83.6607,82.899,28.2005,27.7477,26.5774,22.3081,59.2137,33.7652,42.9936,70.1257,52.0795,32.0399,48.9676,50.5436,35.1143,52.1064,509.68,509.88,509.88,509.88
1047,2019-12-20,5.9103,20.1279,43.3901,25.4577,35.6729,38.6984,40.6329,61.3566,62.0097,50.0269,49.2674,29.2354,39.5512,47.9122,83.659,85.2482,28.0943,28.4578,26.6159,21.5675,59.2115,33.7662,43.2535,70.1087,52.2892,32.8463,49.1798,50.5548,35.2197,52.2383,509.89,510.17,510.17,510.17
1048,2019-12-23,5.9028,19.7577,43.5668,25.041,35.6026,38.0289,41.6714,61.2681,61.659,50.367,49.0126,29.5875,39.0611,47.9628,83.709,85.3031,28.3126,28.1779,25.7716,22.6825,59.2809,33.6193,43.2072,70.113,52.3664,32.9515,49.3872,49.9471,35.4063,52.4183,510.18,509.28,509.28,509.28
1049,2019-12-24,5.9474,19.6986,45.1246,25.2961,35.5425,37.4115,41.6114,61.0396,62.5029,51.0919,49.4385,29.496,38.7049,47.9225,83.6656,85.2462,28.456,28.2513,25.741,23.1675,59.219,33.6762,43.2786,70.0927,52.5855,33.0602,49.1508,49.6645,35.1772,52.0491,509.28,509.96,508.75,509.79
1050,2019-12-25,5.9769,19.6687,45.1497,25.2182,35.5114,36.8677,41.9221,61.051,62.5674,51.5764,49.5346,29.6004,38.6535,47.9195,83.6646,85.3093,28.3539,28.2184,25.7465,23.1722,59.219,33.7762,43.1206,70.1087,52.6795,33.0458,49.0078,49.6155,35.1767,51.9819,509.66,512.59,512.59,512.59
1051,2019-12-26,6.0069,19.6539,43.6545,25.4952,35.4841,37.2575,41.7127,61.2808,62.6046,51.7954,49.4449,29.7023,39.1641,47.9253,83.6629,85.6358,28.5206,28.2485,26.2276,23.2032,59.2256,33.6782,43.2636,70.0643,52.6676,32.4802,49.9358,49.5291,35.1665,51.9682,509.66,512.59,512.59,512.59
1052,2019-12-27,5.9312,19.6462,44.9855,25.3832,35.467,36.4754,41.7126,61.042,62.5975,51.8978,49.3279,29.7301,39.31,47.9338,83.6627,85.5711,28.6075,28.3336,26.3012,23.2715,59.2379,33.6676,43.2157,70.075,52.3909,32.3402,49.7008,49.5403,34.7788,51.5278,512.6,511.89,511.89,511.89
1053,2019-12-30,5.9524,19.6422,43.9569,25.48,35.4673,36.804,41.1152,60.8842,62.5622,52.1974,49.5077,29.3005,39.1207,47.9626,83.6627,85.2321,28.1336,28.4927,26.5628,22.9208,59.3571,33.7302,43.0947,70.1028,52.1291,32.4701,49.1077,49.6196,34.5139,50.6926,511.76,509.9,509.9,509.9
1054,2019-12-31,5.9527,19.64,42.8691,25.4262,35.4432,37.6294,41.7577,60.8834,62.5484,50.752,49.5489,29.1373,38.4773,47.9169,83.6585,85.1678,28.1276,28.2139,26.7289,23.164,59.227,33.5896,43.2747,70.0776,52.3314,32.9851,49.2686,49.5595,34.4917,49.0611,509.9,511.53,508.77,511.39
1055,2020-01-01,5.9188,19.6388,42.8962,25.3909,36.8181,37.3064,41.7847,60.9615,62.6107,50.644,49.8908,29.1368,38.44,47.8545,83.6588,85.226,28.1466,28.5197,26.7446,23.1709,59.2223,33.7236,42.5357,70.08,51.7419,33.3542,48.6414,49.5504,34.4875,49.284,511.35,516.21,516.21,516.21
1056,2020-01-02,5.948,19.6382,44.4222,24.9761,37.3865,34.4561,42.0396,60.0414,62.6457,50.0493,49.4434,29.2626,37.796,47.8335,83.6648,85.8459,27.584,28.3452,26.3392,23.0851,59.2297,34.0056,42.1979,70.0928,50.8521,32.655,48.5669,49.5645,34.4914,49.3323,511.35,516.21,516.21,516.21
1057,2020-01-03,5.9518,19.8899,45.8005,25.5622,37.7616,35.402,42.9235,60.8433,62.9826,49.8163,50.8368,29.4882,39.5032,47.9053,83.6657,89.3739,28.6461,28.5895,27.16,23.3901,59.2361,33.6644,43.7122,70.1043,52.7916,34.8447,50.4688,49.5826,34.4967,49.3314,515.78,510.52,510.52,510.52
1058,2020-01-06,6.0164,20.2672,46.2654,26.3668,38.0577,36.4318,43.6703,61.7371,63.7128,49.7687,51.6262,29.7474,39.7907,47.9663,83.7167,91.0629,29.1479,28.9247,27.9888,24.01,59.303,34.2249,44.9178,70.1377,54.0439,35.9946,51.5692,49.6714,34.8404,51.1624,510.51,510.23,510.23,510.23
1059,2020-01-07,6.0164,20.456,45.72,26.247,38.2052,35.4298,43.7699,60.2356,63.54,49.3404,51.1471,29.7312,40.1777,47.9261,83.6652,91.4721,28.96,28.7003,27.7188,23.7116,59.2303,35.6234,44.971,70.1019,54.0541,36.2614,51.1452,49.5818,34.8874,52.9155,510.01,506.82,506.82,506.82
1060,2020-01-08,5.9562,20.2099,45.308,26.1292,38.3205,35.401,43.3264,56.65,62.8565,49.1269,48.96,29.5631,39.8196,47.932,83.6648,91.6939,28.5429,28.6651,27.6811,23.3089,59.2259,36.1244,45.1566,68.4015,53.8784,35.6859,51.0112,47.841,35.1795,52.8349,506.82,509.56,509.56,509.56
1061,2020-01-09,6.071,19.7158,44.478,24.9715,38.3923,34.1617,41.7304,54.7568,62.883,48.755,45.8935,28.8906,38.2942,47.9208,83.661,90.7714,27.4083,27.8126,26.9062,23.0825,59.2139,35.5659,43.1284,67.3297,52.0628,34.4908,49.5318,49.0181,34.99,52.7366,509.56,513.48,513.48,513.48
1062,2020-01-10,5.8416,19.4244,43.7911,24.0971,37.0793,33.3914,40.8454,54.2499,62.3449,48.6083,44.9664,28.7012,37.5412,47.9058,83.6561,88.0613,27.4244,27.5618,25.7383,22.7937,59.2081,34.4814,41.8237,67.0008,50.0406,33.0374,47.537,49.3748,35.0748,51.3974,513.48,509.47,509.47,509.47
1063,2020-01-13,6.0642,19.2784,43.7935,24.1343,36.2592,34.0334,41.0584,54.5103,62.6868,48.0609,46.205,28.4218,38.8161,47.952,83.703,88.372,27.4612,27.757,26.232,22.6099,59.2767,33.7208,42.0324,65.6944,50.0317,33.3631,47.0615,49.5654,35.0779,51.3232,509.48,513.18,513.18,513.18
1064,2020-01-14,5.8444,19.2052,44.5081,23.9624,35.9211,33.6188,41.1146,54.7709,63.5506,47.7272,46.3841,28.5295,38.5005,47.9092,83.6597,88.815,28.0334,27.7599,26.5709,23.0075,59.2069,33.4001,41.9394,65.1781,50.3001,32.9064,47.0259,49.5378,34.7107,50.8233,513.18,511.95,511.95,511.95
1065,2020-01-15,6.0642,19.1688,45.0113,24.7244,35.6654,35.4155,42.4859,56.0814,63.3676,47.5823,47.8102,28.7244,39.0428,47.9148,83.6596,90.1118,28.4924,27.9344,26.9381,23.2083,59.2073,33.4079,42.0686,64.4669,49.4855,34.0394,47.2272,49.5594,34.8433,50.5993,511.94,509.14,509.14,509.14
1066,2020-01-16,6.0725,19.1505,45.3966,24.5439,35.5469,35.1159,42.2875,57.146,63.3725,47.5163,47.4421,29.0482,39.194,47.918,83.662,88.9737,28.3222,27.9118,26.6525,23.3309,59.2104,33.4353,41.2672,63.988,47.0356,32.1558,45.3893,49.5698,34.6043,50.3006,509.06,513.07,513.07,513.07
1067,2020-01-17,6.0725,19.1413,44.8588,24.2801,35.477,34.6714,41.2921,55.5763,62.8137,47.4873,46.1155,28.7867,38.4534,47.9156,83.6629,86.1481,28.1158,27.7847,26.3194,22.8704,59.2121,32.7039,40.1918,63.6638,46.2798,31.6154,43.9691,49.5508,34.5424,50.1039,513.07,515.97,513.07,515.28
1068,2020-01-20,5.9046,19.1363,44.9701,23.9692,35.4589,35.7828,41.5833,55.9829,62.6976,47.5014,46.1525,28.5618,38.8026,47.9532,83.7079,85.9704,27.887,27.5042,25.8937,22.7579,59.263,31.7322,40.0783,63.4673,46.1503,31.9876,43.6508,49.6156,34.3437,50.0696,515.28,510.83,510.83,510.83
1069,2020-01-21,5.9018,19.7633,45.1764,25.2235,35.9966,36.2914,42.4798,56.6128,63.2117,47.473,47.8065,29.1244,39.6671,47.9146,83.6607,86.5359,28.4809,27.0569,26.7985,23.8308,59.2421,31.5945,40.1854,63.313,46.3482,31.3843,42.7705,49.5887,34.1416,49.9024,515.28,510.83,510.83,510.83
1070,2020-01-22,5.8929,19.951,45.4236,25.5805,36.116,36.6318,42.3813,56.8498,63.404,47.4703,48.1643,29.1293,39.462,47.9152,83.6604,88.3539,28.698,27.0596,27.1441,22.5748,59.2241,31.7636,39.3618,63.2228,45.8521,31.1748,42.5133,49.5878,34.3459,50.109,510.67,512.19,512.19,512.19
1071,2020-01-23,5.8927,20.0445,45.4253,25.0944,36.1717,36.0871,42.4492,56.4414,63.4543,47.4734,48.2474,29.2146,39.7411,47.9182,83.6625,86.7078,28.4828,27.2258,26.9835,23.9521,59.2215,31.743,39.8743,63.1465,46.3598,31.5532,43.4413,49.56,34.2053,50.1018,512.17,510.99,510.99,510.99
1072,2020-01-24,5.8892,20.2171,45.7679,25.0997,36.1919,36.1573,42.3782,56.6618,63.9102,47.4777,48.3142,29.6007,40.1316,47.9211,83.665,86.1106,28.4965,27.4821,26.6578,22.8741,59.2204,31.6934,40.2768,63.1071,46.9131,32.0629,44.3333,49.575,34.3736,50.1303,510.95,504.03,504.03,504.03
