,Date,Close,Open,High,Low,Vol.,Change %
946,"Sep 19, 2019",3006.79,"3,010.36","3,021.99","3,003.16",-,0.00%
947,"Sep 20, 2019",2992.07,"3,008.42","3,016.37","2,984.68",-,-0.49%
948,"Sep 23, 2019",2991.78,"2,983.50","2,999.15","2,982.23",-,-0.01%
949,"Sep 24, 2019",2966.6,"3,002.43","3,007.98","2,957.73",-,-0.84%
950,"Sep 25, 2019",2984.87,"2,968.35","2,989.82","2,952.86",-,0.62%
951,"Sep 26, 2019",2977.62,"2,985.73","2,987.28","2,963.71",-,-0.24%
952,"Sep 27, 2019",2961.79,"2,985.47","2,987.31","2,945.53",-,-0.53%
953,"Sep 30, 2019",2976.74,"2,967.07","2,983.85","2,967.07",-,0.50%
954,"Oct 01, 2019",2940.25,"2,983.69","2,992.53","2,938.70",-,-1.23%
955,"Oct 02, 2019",2887.61,"2,924.78","2,924.78","2,874.93",-,-1.79%
956,"Oct 03, 2019",2910.63,"2,885.38","2,911.13","2,855.94",-,0.80%
957,"Oct 04, 2019",2952.01,"2,918.56","2,953.74","2,918.56",-,1.42%
958,"Oct 07, 2019",2938.79,"2,944.23","2,959.75","2,935.68",-,-0.45%
959,"Oct 08, 2019",2893.06,"2,920.40","2,925.47","2,892.66",-,-1.56%
960,"Oct 09, 2019",2919.4,"2,911.10","2,929.32","2,907.41",-,0.91%
961,"Oct 10, 2019",2938.13,"2,918.55","2,948.46","2,917.12",-,0.64%
962,"Oct 11, 2019",2970.27,"2,963.07","2,993.28","2,963.07",-,1.09%
963,"Oct 14, 2019",2966.15,"2,965.81","2,972.84","2,962.94",-,-0.14%
964,"Oct 15, 2019",2995.68,"2,973.61","3,003.28","2,973.61",-,1.00%
965,"Oct 16, 2019",2989.69,"2,989.68","2,997.54","2,985.20",-,-0.20%
966,"Oct 17, 2019",2997.95,"3,000.77","3,008.29","2,991.79",-,0.28%
967,"Oct 18, 2019",2986.2,"2,996.84","3,000.00","2,976.31",-,-0.39%
968,"Oct 21, 2019",3006.72,"2,996.48","3,007.33","2,995.35",-,0.69%
969,"Oct 22, 2019",2995.99,"3,010.73","3,014.57","2,995.04",-,-0.36%
970,"Oct 23, 2019",3004.52,"2,994.01","3,004.78","2,991.21",-,0.28%
971,"Oct 24, 2019",3010.29,"3,014.78","3,016.07","3,000.42",-,0.19%
972,"Oct 25, 2019",3022.55,"3,003.32","3,027.39","3,001.94",-,0.41%
973,"Oct 28, 2019",3039.42,"3,032.12","3,044.08","3,032.12",-,0.56%
974,"Oct 29, 2019",3036.89,"3,035.39","3,047.87","3,034.81",-,-0.08%
975,"Oct 30, 2019",3046.77,"3,039.74","3,050.10","3,025.96",-,0.33%
976,"Oct 31, 2019",3037.56,"3,046.90","3,046.90","3,023.19",-,-0.30%
977,"Nov 01, 2019",3066.91,"3,050.72","3,066.95","3,050.72",-,0.97%
978,"Nov 04, 2019",3078.27,"3,078.96","3,085.20","3,074.87",-,0.37%
979,"Nov 05, 2019",3074.62,"3,080.80","3,083.95","3,072.15",-,-0.12%
980,"Nov 06, 2019",3076.78,"3,075.10","3,078.34","3,065.89",-,0.07%
981,"Nov 07, 2019",3085.18,"3,087.02","3,097.77","3,080.23",-,0.27%
982,"Nov 08, 2019",3093.08,"3,081.25","3,093.09","3,073.58",-,0.26%
983,"Nov 11, 2019",3087.01,"3,080.33","3,088.33","3,075.82",-,-0.20%
984,"Nov 12, 2019",3091.84,"3,089.28","3,102.61","3,084.73",-,0.16%
985,"Nov 13, 2019",3094.04,"3,084.18","3,098.06","3,078.80",-,0.07%
986,"Nov 14, 2019",3096.63,"3,090.75","3,098.20","3,083.26",-,0.08%
987,"Nov 15, 2019",3120.46,"3,107.92","3,120.46","3,104.60",-,0.77%
988,"Nov 18, 2019",3122.03,"3,117.91","3,124.17","3,112.06",-,0.05%
989,"Nov 19, 2019",3120.18,"3,127.45","3,127.64","3,113.47",-,-0.06%
990,"Nov 20, 2019",3108.46,"3,114.66","3,118.97","3,091.41",-,-0.38%
991,"Nov 21, 2019",3103.54,"3,108.49","3,110.11","3,094.55",-,-0.16%
992,"Nov 22, 2019",3110.29,"3,111.41","3,112.87","3,099.26",-,0.22%
993,"Nov 25, 2019",3133.64,"3,117.44","3,133.83","3,117.44",-,0.75%
994,"Nov 26, 2019",3140.52,"3,134.85","3,142.69","3,131.00",-,0.22%
995,"Nov 27, 2019",3153.63,"3,145.49","3,154.26","3,143.41",-,0.42%
996,"Nov 29, 2019",3140.98,"3,147.18","3,150.30","3,139.34",-,-0.40%
997,"Dec 02, 2019",3113.87,"3,143.85","3,144.31","3,110.78",-,-0.86%
998,"Dec 03, 2019",3093.2,"3,087.41","3,094.97","3,070.33",-,-0.66%
999,"Dec 04, 2019",3112.76,"3,103.50","3,119.38","3,102.53",-,0.63%
1000,"Dec 05, 2019",3117.43,"3,119.21","3,119.45","3,103.76",-,0.15%
1001,"Dec 06, 2019",3145.91,"3,134.62","3,150.60","3,134.62",-,0.91%
1002,"Dec 09, 2019",3135.96,"3,141.86","3,148.87","3,135.46",-,-0.32%
1003,"Dec 10, 2019",3132.52,"3,135.36","3,142.12","3,126.09",-,-0.11%
1004,"Dec 11, 2019",3141.63,"3,135.75","3,143.98","3,133.21",-,0.29%
1005,"Dec 12, 2019",3168.57,"3,141.23","3,176.28","3,138.47",-,0.86%
1006,"Dec 13, 2019",3168.8,"3,166.65","3,182.68","3,156.51",-,0.01%
1007,"Dec 16, 2019",3191.45,"3,183.63","3,197.71","3,183.63",-,0.71%
1008,"Dec 17, 2019",3192.52,"3,195.40","3,198.22","3,191.03",-,0.03%
1009,"Dec 18, 2019",3191.14,"3,195.21","3,198.48","3,191.14",-,-0.04%
1010,"Dec 19, 2019",3205.37,"3,192.32","3,205.48","3,192.32",-,0.45%
1011,"Dec 20, 2019",3221.22,"3,223.33","3,225.65","3,216.03",-,0.49%
1012,"Dec 23, 2019",3224.01,"3,226.05","3,227.78","3,222.30",-,0.09%
1013,"Dec 24, 2019",3223.38,"3,225.45","3,226.43","3,220.51",-,-0.02%
1014,"Dec 26, 2019",3239.91,"3,227.20","3,240.08","3,227.20",-,0.51%
1015,"Dec 27, 2019",3240.02,"3,247.23","3,247.93","3,234.37",-,0.00%
1016,"Dec 30, 2019",3221.29,"3,240.09","3,240.92","3,216.57",-,-0.58%
1017,"Dec 31, 2019",3230.78,"3,215.18","3,231.72","3,212.03",-,0.29%
1018,"Jan 02, 2020",3257.85,"3,244.67","3,258.14","3,235.53",-,0.84%
1019,"Jan 03, 2020",3234.85,"3,226.36","3,246.15","3,222.34",-,-0.71%
1020,"Jan 06, 2020",3246.28,"3,217.55","3,246.84","3,214.64",-,0.35%
1021,"Jan 07, 2020",3237.18,"3,241.86","3,244.91","3,232.43",-,-0.28%
1022,"Jan 08, 2020",3253.05,"3,238.59","3,267.07","3,236.67",-,0.49%
1023,"Jan 09, 2020",3274.7,"3,266.03","3,275.58","3,263.67",-,0.67%
1024,"Jan 10, 2020",3265.35,"3,281.81","3,282.99","3,260.86",-,-0.29%
1025,"Jan 13, 2020",3288.13,"3,271.13","3,288.13","3,268.43",-,0.70%
1026,"Jan 14, 2020",3283.15,"3,285.35","3,294.25","3,277.19",-,-0.15%
1027,"Jan 15, 2020",3289.29,"3,282.27","3,298.66","3,280.69",-,0.19%
1028,"Jan 16, 2020",3316.81,"3,302.97","3,317.11","3,302.82",-,0.84%
1029,"Jan 17, 2020",3329.62,"3,323.66","3,329.88","3,318.86",-,0.39%
1030,"Jan 21, 2020",3320.79,"3,321.03","3,329.79","3,316.61",-,-0.27%
1031,"Jan 22, 2020",3321.75,"3,330.02","3,337.77","3,320.04",-,0.03%
1032,"Jan 23, 2020",3325.54,"3,315.77","3,326.88","3,301.87",-,0.11%
1033,"Jan 24, 2020",3295.47,"3,333.10","3,333.18","3,281.53",-,-0.90%
1034,"Jan 27, 2020",3243.63,"3,247.16","3,258.85","3,234.50",-,-1.57%
1035,"Jan 28, 2020",3276.24,"3,255.35","3,285.78","3,253.22",-,1.01%
1036,"Jan 29, 2020",3273.4,"3,289.46","3,293.47","3,271.89",-,-0.09%
1037,"Jan 30, 2020",3283.66,"3,256.45","3,285.91","3,242.80",-,0.31%
1038,"Jan 31, 2020",3225.52,"3,282.33","3,282.33","3,214.68",-,-1.77%
1039,"Feb 03, 2020",3248.92,"3,235.66","3,268.44","3,235.66",-,0.73%
1040,"Feb 04, 2020",3297.59,"3,280.61","3,306.92","3,280.61",-,1.50%
1041,"Feb 05, 2020",3334.69,"3,324.91","3,337.58","3,313.75",-,1.13%
1042,"Feb 06, 2020",3345.78,"3,344.92","3,347.96","3,334.39",-,0.33%
1043,"Feb 07, 2020",3327.71,"3,335.54","3,341.42","3,322.12",-,-0.54%
1044,"Feb 10, 2020",3352.09,"3,318.28","3,352.26","3,317.77",-,0.73%
1045,"Feb 11, 2020",3357.75,"3,365.87","3,375.63","3,352.72",-,0.17%
1046,"Feb 12, 2020",3379.45,"3,370.50","3,381.47","3,369.72",-,0.65%
1047,"Feb 13, 2020",3373.94,"3,365.90","3,385.09","3,360.52",-,-0.16%
1048,"Feb 14, 2020",3380.16,"3,378.08","3,380.69","3,366.15",-,0.18%
1049,"Feb 18, 2020",3370.29,"3,369.04","3,375.01","3,355.61",-,-0.29%
1050,"Feb 19, 2020",3386.15,"3,380.39","3,393.52","3,378.83",-,0.47%
1051,"Feb 20, 2020",3373.23,"3,380.45","3,389.15","3,341.02",-,-0.38%
1052,"Feb 21, 2020",3337.75,"3,360.50","3,360.76","3,328.45",-,-1.05%
1053,"Feb 24, 2020",3225.89,"3,257.61","3,259.81","3,214.65",-,-3.35%
1054,"Feb 25, 2020",3128.21,"3,238.94","3,246.99","3,118.77",-,-3.03%
1055,"Feb 26, 2020",3116.39,"3,139.90","3,182.51","3,108.99",-,-0.38%
1056,"Feb 27, 2020",2978.76,"3,062.54","3,097.07","2,977.39",-,-4.42%
1057,"Feb 28, 2020",2954.22,"2,916.90","2,959.72","2,855.84",-,-0.82%
1058,"Mar 02, 2020",3090.23,"2,974.28","3,090.96","2,945.19",-,4.60%
1059,"Mar 03, 2020",3003.37,"3,096.46","3,136.72","2,976.63",-,-2.81%
1060,"Mar 04, 2020",3130.12,"3,045.75","3,130.97","3,034.38",-,4.22%
1061,"Mar 05, 2020",3023.94,"3,075.70","3,083.04","2,999.83",-,-3.39%
1062,"Mar 06, 2020",2972.37,"2,954.20","2,985.93","2,901.54",-,-1.71%
1063,"Mar 09, 2020",2746.56,"2,863.89","2,863.89","2,734.43",-,-7.60%
1064,"Mar 10, 2020",2882.23,"2,813.48","2,882.59","2,734.00",-,4.94%
1065,"Mar 11, 2020",2741.38,"2,825.60","2,825.60","2,707.22",-,-4.89%
1066,"Mar 12, 2020",2480.64,"2,630.86","2,660.95","2,478.86",-,-9.51%
1067,"Mar 13, 2020",2711.02,"2,569.99","2,711.33","2,492.37",-,9.29%
1068,"Mar 16, 2020",2386.13,"2,508.59","2,562.98","2,380.94",-,-11.98%
1069,"Mar 17, 2020",2529.19,"2,425.66","2,553.93","2,367.04",-,6.00%
1070,"Mar 18, 2020",2398.1,"2,436.50","2,453.57","2,280.52",-,-5.18%
1071,"Mar 19, 2020",2409.39,"2,393.48","2,466.97","2,319.78",-,0.47%
1072,"Mar 20, 2020",2304.92,"2,431.94","2,453.01","2,295.56",-,-4.34%
1073,"Mar 23, 2020",2237.4,"2,290.71","2,300.73","2,191.86",-,-2.93%
1074,"Mar 24, 2020",2447.33,"2,344.44","2,449.71","2,344.44",-,9.38%
1075,"Mar 25, 2020",2475.56,"2,457.77","2,571.42","2,407.53",-,1.15%
1076,"Mar 26, 2020",2630.07,"2,501.29","2,637.01","2,500.72",-,6.24%
1077,"Mar 27, 2020",2541.47,"2,555.87","2,615.91","2,520.02",-,-3.37%
1078,"Mar 30, 2020",2626.65,"2,558.98","2,631.80","2,545.28",-,3.35%
1079,"Mar 31, 2020",2584.59,"2,614.69","2,641.39","2,571.15",-,-1.60%
1080,"Apr 01, 2020",2470.5,"2,498.08","2,522.75","2,447.49",-,-4.41%
1081,"Apr 02, 2020",2526.9,"2,458.54","2,533.22","2,455.79",-,2.28%
1082,"Apr 03, 2020",2488.65,"2,514.92","2,538.18","2,459.96",-,-1.51%
1083,"Apr 06, 2020",2663.68,"2,578.28","2,676.85","2,574.57",-,7.03%
1084,"Apr 07, 2020",2659.41,"2,738.65","2,756.89","2,657.67",-,-0.16%
1085,"Apr 08, 2020",2749.98,"2,685.00","2,760.75","2,663.30",-,3.41%
1086,"Apr 09, 2020",2789.82,"2,776.99","2,818.57","2,762.36",-,1.45%
1087,"Apr 13, 2020",2761.63,"2,782.46","2,782.46","2,721.17",-,-1.01%
1088,"Apr 14, 2020",2846.06,"2,805.10","2,851.85","2,805.10",-,3.06%
1089,"Apr 15, 2020",2783.36,"2,795.64","2,801.88","2,761.54",-,-2.20%
1090,"Apr 16, 2020",2799.55,"2,799.34","2,806.51","2,764.32",-,0.58%
1091,"Apr 17, 2020",2874.56,"2,842.43","2,879.22","2,830.88",-,2.68%
1092,"Apr 20, 2020",2823.16,"2,845.62","2,868.98","2,820.43",-,-1.79%
1093,"Apr 21, 2020",2736.56,"2,784.81","2,785.54","2,727.10",-,-3.07%
1094,"Apr 22, 2020",2799.31,"2,787.89","2,815.10","2,775.95",-,2.29%
1095,"Apr 23, 2020",2797.8,"2,810.42","2,844.90","2,794.26",-,-0.05%
1096,"Apr 24, 2020",2836.74,"2,812.64","2,842.71","2,791.76",-,1.39%
1097,"Apr 27, 2020",2878.48,"2,854.65","2,887.72","2,852.89",-,1.47%
1098,"Apr 28, 2020",2863.39,"2,909.96","2,921.15","2,860.71",-,-0.52%
1099,"Apr 29, 2020",2939.51,"2,918.46","2,954.86","2,912.16",-,2.66%
1100,"Apr 30, 2020",2912.43,"2,930.91","2,930.91","2,892.47",-,-0.92%
1101,"May 01, 2020",2830.71,"2,869.09","2,869.09","2,821.61",-,-2.81%
1102,"May 04, 2020",2842.74,"2,815.01","2,844.24","2,797.85",-,0.42%
1103,"May 05, 2020",2868.44,"2,868.88","2,898.23","2,863.55",-,0.90%
1104,"May 06, 2020",2848.42,"2,883.14","2,891.11","2,847.65",-,-0.70%
1105,"May 07, 2020",2881.19,"2,878.26","2,901.92","2,876.48",-,1.15%
1106,"May 08, 2020",2929.8,"2,908.83","2,932.16","2,902.88",-,1.69%
1107,"May 11, 2020",2930.32,"2,915.46","2,944.25","2,903.44",-,0.02%
1108,"May 12, 2020",2870.12,"2,939.50","2,945.82","2,869.59",-,-2.05%
1109,"May 13, 2020",2820,"2,865.86","2,874.14","2,793.15",-,-1.75%
1110,"May 14, 2020",2852.5,"2,794.54","2,852.80","2,766.64",-,1.15%
1111,"May 15, 2020",2863.7,"2,829.95","2,865.01","2,816.78",-,0.39%
1112,"May 18, 2020",2953.91,"2,913.86","2,968.09","2,913.86",-,3.15%
1113,"May 19, 2020",2922.94,"2,948.59","2,964.21","2,922.35",-,-1.05%
1114,"May 20, 2020",2971.61,"2,953.63","2,980.29","2,953.63",-,1.67%
1115,"May 21, 2020",2948.51,"2,969.95","2,978.50","2,938.57",-,-0.78%
1116,"May 22, 2020",2955.45,"2,948.05","2,956.76","2,933.59",-,0.24%
1117,"May 26, 2020",2991.77,"3,004.08","3,021.72","2,988.17",-,1.23%
1118,"May 27, 2020",3036.13,"3,015.65","3,036.25","2,969.75",-,1.48%
1119,"May 28, 2020",3029.73,"3,046.61","3,068.67","3,023.40",-,-0.21%
1120,"May 29, 2020",3044.31,"3,025.17","3,049.17","2,998.61",-,0.48%
1121,"Jun 01, 2020",3055.73,"3,038.78","3,062.18","3,031.54",-,0.38%
1122,"Jun 02, 2020",3080.82,"3,064.78","3,081.07","3,051.64",-,0.82%
1123,"Jun 03, 2020",3122.87,"3,098.90","3,130.94","3,098.90",-,1.36%
1124,"Jun 04, 2020",3112.35,"3,111.56","3,128.91","3,090.41",-,-0.34%
1125,"Jun 05, 2020",3193.93,"3,163.84","3,211.72","3,163.84",-,2.62%
1126,"Jun 08, 2020",3232.39,"3,199.92","3,233.13","3,196.00",-,1.20%
1127,"Jun 09, 2020",3207.18,"3,213.32","3,222.71","3,193.11",-,-0.78%
1128,"Jun 10, 2020",3190.14,"3,213.42","3,223.27","3,181.49",-,-0.53%
1129,"Jun 11, 2020",3002.1,"3,123.53","3,123.53","2,999.49",-,-5.89%
1130,"Jun 12, 2020",3041.31,"3,071.04","3,088.42","2,984.47",-,1.31%
1131,"Jun 15, 2020",3066.59,"2,993.76","3,079.76","2,965.66",-,0.83%
1132,"Jun 16, 2020",3124.74,"3,131.00","3,153.45","3,076.06",-,1.90%
1133,"Jun 17, 2020",3113.49,"3,136.13","3,141.16","3,108.03",-,-0.36%
1134,"Jun 18, 2020",3115.34,"3,101.64","3,120.00","3,093.51",-,0.06%
1135,"Jun 19, 2020",3097.74,"3,140.29","3,155.53","3,083.11",-,-0.56%
1136,"Jun 22, 2020",3117.86,"3,094.42","3,120.92","3,079.39",-,0.65%
1137,"Jun 23, 2020",3131.29,"3,138.70","3,154.90","3,127.12",-,0.43%
1138,"Jun 24, 2020",3050.33,"3,114.40","3,115.01","3,032.13",-,-2.59%
1139,"Jun 25, 2020",3083.76,"3,046.60","3,086.25","3,024.01",-,1.10%
1140,"Jun 26, 2020",3009.05,"3,073.20","3,073.73","3,004.63",-,-2.42%
1141,"Jun 29, 2020",3053.24,"3,018.59","3,053.89","2,999.74",-,1.47%
1142,"Jun 30, 2020",3100.29,"3,050.20","3,111.51","3,047.83",-,1.54%
1143,"Jul 01, 2020",3115.86,"3,105.92","3,128.44","3,101.17",-,0.50%
1144,"Jul 02, 2020",3130.01,"3,143.64","3,165.81","3,124.52",-,0.45%
1145,"Jul 06, 2020",3179.72,"3,155.29","3,182.59","3,155.29",-,1.59%
1146,"Jul 07, 2020",3145.32,"3,166.44","3,184.15","3,142.93",-,-1.08%
1147,"Jul 08, 2020",3169.94,"3,153.07","3,171.80","3,136.53",-,0.78%
1148,"Jul 09, 2020",3152.05,"3,176.17","3,179.78","3,115.70",-,-0.56%
1149,"Jul 10, 2020",3185.04,"3,152.47","3,186.82","3,136.22",-,1.05%
1150,"Jul 13, 2020",3155.22,"3,205.08","3,235.32","3,149.43",-,-0.94%
1151,"Jul 14, 2020",3197.52,"3,141.11","3,200.95","3,127.66",-,1.34%
1152,"Jul 15, 2020",3226.56,"3,225.98","3,238.28","3,200.76",-,0.91%
1153,"Jul 16, 2020",3215.57,"3,208.36","3,220.39","3,198.59",-,-0.34%
1154,"Jul 17, 2020",3224.73,"3,224.21","3,233.52","3,205.65",-,0.28%
1155,"Jul 20, 2020",3251.84,"3,224.29","3,258.61","3,215.16",-,0.84%
1156,"Jul 21, 2020",3257.3,"3,268.52","3,277.29","3,247.77",-,0.17%
1157,"Jul 22, 2020",3276.02,"3,254.86","3,279.32","3,253.10",-,0.57%
1158,"Jul 23, 2020",3235.66,"3,271.64","3,279.99","3,222.66",-,-1.23%
1159,"Jul 24, 2020",3215.63,"3,218.58","3,227.26","3,200.05",-,-0.62%
1160,"Jul 27, 2020",3239.41,"3,219.84","3,241.43","3,214.25",-,0.74%
1161,"Jul 28, 2020",3218.44,"3,234.27","3,243.72","3,216.17",-,-0.65%
1162,"Jul 29, 2020",3258.44,"3,227.22","3,264.74","3,227.22",-,1.24%
1163,"Jul 30, 2020",3246.22,"3,231.76","3,250.92","3,204.13",-,-0.38%
1164,"Jul 31, 2020",3271.12,"3,270.45","3,272.17","3,220.26",-,0.77%
1165,"Aug 03, 2020",3294.61,"3,288.26","3,302.73","3,284.53",-,0.72%
1166,"Aug 04, 2020",3306.51,"3,289.92","3,306.84","3,286.37",-,0.36%
1167,"Aug 05, 2020",3327.77,"3,317.37","3,330.77","3,317.37",-,0.64%
1168,"Aug 06, 2020",3349.16,"3,323.17","3,351.03","3,318.14",-,0.64%
1169,"Aug 07, 2020",3351.28,"3,340.05","3,352.54","3,328.72",-,0.06%
1170,"Aug 10, 2020",3360.47,"3,356.04","3,363.29","3,335.44",-,0.27%
1171,"Aug 11, 2020",3333.69,"3,370.34","3,381.01","3,326.44",-,-0.80%
1172,"Aug 12, 2020",3380.35,"3,355.46","3,387.89","3,355.46",-,1.40%
1173,"Aug 13, 2020",3373.43,"3,372.95","3,387.24","3,363.35",-,-0.20%
1174,"Aug 14, 2020",3372.85,"3,368.66","3,378.51","3,361.64",-,-0.02%
1175,"Aug 17, 2020",3381.99,"3,380.86","3,387.59","3,379.22",-,0.27%
1176,"Aug 18, 2020",3389.78,"3,387.04","3,395.06","3,370.15",-,0.23%
1177,"Aug 19, 2020",3374.85,"3,392.51","3,399.54","3,369.66",-,-0.44%
1178,"Aug 20, 2020",3385.51,"3,360.48","3,390.80","3,354.69",-,0.32%
1179,"Aug 21, 2020",3397.16,"3,386.01","3,399.96","3,379.31",-,0.34%
1180,"Aug 24, 2020",3431.28,"3,418.09","3,432.09","3,413.13",-,1.00%
1181,"Aug 25, 2020",3443.62,"3,435.95","3,444.21","3,425.84",-,0.36%
1182,"Aug 26, 2020",3478.73,"3,449.97","3,481.07","3,444.15",-,1.02%
1183,"Aug 27, 2020",3484.55,"3,485.14","3,501.38","3,468.35",-,0.17%
1184,"Aug 28, 2020",3508.01,"3,494.69","3,509.23","3,484.32",-,0.67%
1185,"Aug 31, 2020",3500.31,"3,509.73","3,514.77","3,493.25",-,-0.22%
1186,"Sep 01, 2020",3526.65,"3,507.44","3,528.03","3,494.60",-,0.75%
1187,"Sep 02, 2020",3580.84,"3,543.76","3,588.11","3,535.23",-,1.54%
1188,"Sep 03, 2020",3455.06,"3,564.74","3,564.85","3,427.41",-,-3.51%
1189,"Sep 04, 2020",3426.96,"3,453.60","3,479.15","3,349.63",-,-0.81%
1190,"Sep 08, 2020",3331.84,"3,371.88","3,379.97","3,329.27",-,-2.78%
1191,"Sep 09, 2020",3398.96,"3,369.82","3,424.77","3,366.84",-,2.01%
1192,"Sep 10, 2020",3339.19,"3,412.56","3,425.55","3,329.25",-,-1.76%
1193,"Sep 11, 2020",3340.97,"3,352.70","3,368.95","3,310.47",-,0.05%
1194,"Sep 14, 2020",3383.54,"3,363.56","3,402.93","3,363.56",-,1.27%
1195,"Sep 15, 2020",3401.2,"3,407.73","3,419.48","3,389.25",-,0.52%
1196,"Sep 16, 2020",3385.49,"3,411.23","3,428.92","3,384.45",-,-0.46%
1197,"Sep 17, 2020",3357.01,"3,346.86","3,375.17","3,328.82",-,-0.84%
1198,"Sep 18, 2020",3319.47,"3,357.38","3,362.27","3,292.40",-,-1.12%
1199,"Sep 21, 2020",3281.06,"3,285.57","3,285.57","3,229.10",-,-1.16%
1200,"Sep 22, 2020",3315.57,"3,295.75","3,320.31","3,270.95",-,1.05%
1201,"Sep 23, 2020",3236.92,"3,320.11","3,323.35","3,232.57",-,-2.37%
1202,"Sep 24, 2020",3246.59,"3,226.14","3,278.70","3,209.45",-,0.30%
1203,"Sep 25, 2020",3298.46,"3,236.66","3,306.88","3,228.44",-,1.60%
1204,"Sep 28, 2020",3351.6,"3,333.90","3,360.74","3,332.91",-,1.61%
1205,"Sep 29, 2020",3335.47,"3,350.92","3,357.92","3,327.54",-,-0.48%
1206,"Sep 30, 2020",3363,"3,341.21","3,393.56","3,340.47",-,0.83%
1207,"Oct 01, 2020",3380.8,"3,385.87","3,397.18","3,361.39",-,0.53%
1208,"Oct 02, 2020",3348.44,"3,338.94","3,369.10","3,323.69",-,-0.96%
1209,"Oct 05, 2020",3408.63,"3,367.27","3,409.57","3,367.27",-,1.80%
1210,"Oct 06, 2020",3360.95,"3,408.74","3,431.56","3,354.54",-,-1.40%
1211,"Oct 07, 2020",3419.45,"3,384.56","3,426.26","3,384.56",-,1.74%
1212,"Oct 08, 2020",3446.83,"3,434.28","3,447.28","3,428.15",-,0.80%
1213,"Oct 09, 2020",3477.13,"3,459.67","3,482.34","3,458.07",-,0.88%
1214,"Oct 12, 2020",3534.22,"3,500.02","3,549.85","3,499.61",-,1.64%
1215,"Oct 13, 2020",3511.93,"3,534.01","3,534.01","3,500.86",-,-0.63%
1216,"Oct 14, 2020",3488.67,"3,515.47","3,527.94","3,480.55",-,-0.66%
1217,"Oct 15, 2020",3483.34,"3,453.72","3,489.08","3,440.89",-,-0.15%
1218,"Oct 16, 2020",3483.81,"3,493.50","3,515.76","3,480.45",-,0.01%
1219,"Oct 19, 2020",3426.92,"3,493.66","3,502.42","3,419.93",-,-1.63%
1220,"Oct 20, 2020",3443.12,"3,439.38","3,476.93","3,435.65",-,0.47%
1221,"Oct 21, 2020",3435.56,"3,439.91","3,464.86","3,433.06",-,-0.22%
1222,"Oct 22, 2020",3453.49,"3,438.50","3,460.53","3,415.34",-,0.52%
1223,"Oct 23, 2020",3465.39,"3,464.90","3,466.46","3,440.45",-,0.34%
1224,"Oct 26, 2020",3400.97,"3,441.42","3,441.42","3,364.86",-,-1.86%
1225,"Oct 27, 2020",3390.68,"3,403.15","3,409.51","3,388.71",-,-0.30%
1226,"Oct 28, 2020",3271.03,"3,342.48","3,342.48","3,268.89",-,-3.53%
1227,"Oct 29, 2020",3310.11,"3,277.17","3,341.05","3,259.82",-,1.19%
1228,"Oct 30, 2020",3269.96,"3,293.59","3,304.93","3,233.94",-,-1.21%
1229,"Nov 02, 2020",3310.24,"3,296.20","3,330.14","3,279.74",-,1.23%
1230,"Nov 03, 2020",3369.16,"3,336.25","3,389.49","3,336.25",-,1.78%
1231,"Nov 04, 2020",3443.44,"3,406.46","3,486.25","3,405.17",-,2.20%
1232,"Nov 05, 2020",3510.45,"3,485.74","3,529.05","3,485.74",-,1.95%
1233,"Nov 06, 2020",3509.44,"3,508.34","3,521.58","3,484.34",-,-0.03%
1234,"Nov 09, 2020",3550.5,"3,583.04","3,645.99","3,547.48",-,1.17%
1235,"Nov 10, 2020",3545.53,"3,543.26","3,557.22","3,511.91",-,-0.14%
1236,"Nov 11, 2020",3572.66,"3,563.22","3,581.16","3,557.00",-,0.77%
1237,"Nov 12, 2020",3537.01,"3,562.67","3,569.02","3,518.58",-,-1.00%
1238,"Nov 13, 2020",3585.15,"3,552.57","3,593.66","3,552.57",-,1.36%
1239,"Nov 16, 2020",3626.91,"3,600.16","3,628.51","3,600.16",-,1.16%
1240,"Nov 17, 2020",3609.53,"3,610.31","3,623.11","3,588.68",-,-0.48%
1241,"Nov 18, 2020",3567.79,"3,612.09","3,619.09","3,567.33",-,-1.16%
1242,"Nov 19, 2020",3581.87,"3,559.41","3,585.22","3,543.84",-,0.39%
1243,"Nov 20, 2020",3557.54,"3,579.31","3,581.23","3,556.85",-,-0.68%
1244,"Nov 23, 2020",3577.59,"3,566.82","3,589.81","3,552.77",-,0.56%
1245,"Nov 24, 2020",3635.41,"3,594.52","3,642.31","3,594.52",-,1.62%
1246,"Nov 25, 2020",3629.65,"3,635.50","3,635.50","3,617.76",-,-0.16%
1247,"Nov 27, 2020",3638.35,"3,638.55","3,644.31","3,629.33",-,0.24%
1248,"Nov 30, 2020",3621.63,"3,634.18","3,634.18","3,594.39",-,-0.46%
1249,"Dec 01, 2020",3662.45,"3,645.87","3,678.45","3,645.87",-,1.13%
1250,"Dec 02, 2020",3669.01,"3,653.78","3,670.96","3,644.84",-,0.18%
1251,"Dec 03, 2020",3666.72,"3,668.28","3,682.73","3,657.17",-,-0.06%
1252,"Dec 04, 2020",3699.12,"3,670.94","3,699.20","3,670.94",-,0.88%
1253,"Dec 07, 2020",3691.96,"3,694.73","3,697.41","3,678.88",-,-0.19%
1254,"Dec 08, 2020",3702.25,"3,683.05","3,708.45","3,678.83",-,0.28%
